item_id,order_id,product_id,quantity,unit_price,discount_amount
49037,49037,177,2,164.45,0
49038,49038,192,2,165.47,0
49039,49039,60,1,106.9,0
49040,49040,132,3,70.18,10
49041,49041,4,1,79.46,5
49042,49042,433,2,33.96,0
49043,49043,177,1,179.69,5
49044,49044,308,1,129.25,15
49045,49045,247,2,138.02,5
49046,49046,56,1,64.65,0
49047,49047,280,2,114.67,0
49048,49048,14,1,105.12,15
49049,49049,336,1,81.1,5
49050,49050,390,1,168.71,0
49051,49051,108,1,145.48,20
49052,49052,427,1,43.12,5
49053,49053,115,1,94.3,5
49054,49054,334,1,144.59,20
49055,49055,486,1,135.78,0
49056,49056,100,1,74.88,10
49057,49057,484,1,59.82,5
49058,49058,264,1,114.24,5
49059,49059,192,2,104.72,5
49060,49060,308,1,164.5,0
49061,49061,215,1,140.43,5
49062,49062,142,2,129.15,0
49063,49063,150,1,196.7,0
49064,49064,439,1,98.62,0
49065,49065,488,1,63.21,10
49066,49066,282,2,65.45,10
49067,49067,236,1,178.17,0
49068,49068,308,1,32.99,5
49069,49069,297,1,76.0,0
49070,49070,344,2,138.88,20
49071,49071,195,1,151.68,0
49072,49072,63,2,111.36,0
49073,49073,214,2,75.06,5
49074,49074,360,1,181.21,0
49075,49075,409,1,57.31,10
49076,49076,212,3,168.84,0
49077,49077,416,1,102.41,0
49078,49078,156,1,184.84,5
49079,49079,465,1,101.34,0
49080,49080,318,1,38.33,0
49081,49081,303,2,106.52,0
49082,49082,233,3,68.32,5
49083,49083,164,3,78.65,0
49084,49084,33,1,112.31,0
49085,49085,239,1,171.47,0
49086,49086,163,1,39.83,10
49087,49087,82,1,126.92,0
49088,49088,271,1,192.59,5
49089,49089,458,3,75.02,0
49090,49090,92,2,172.05,0
49091,49091,374,1,122.22,0
49092,49092,203,1,30.63,10
49093,49093,144,1,179.48,0
49094,49094,176,1,124.96,0
49095,49095,353,1,90.23,10
49096,49096,99,1,131.63,0
49097,49097,288,2,116.84,15
49098,49098,144,3,24.58,0
49099,49099,361,2,47.68,15
49100,49100,248,1,195.06,20
49101,49101,364,1,20.52,5
49102,49102,63,1,37.67,0
49103,49103,209,1,195.04,0
49104,49104,424,1,186.49,0
49105,49105,222,1,183.99,15
49106,49106,147,1,184.51,5
49107,49107,53,1,61.63,10
49108,49108,3,1,92.64,10
49109,49109,384,1,136.19,15
49110,49110,12,1,92.76,0
49111,49111,178,1,180.38,10
49112,49112,264,1,130.85,0
49113,49113,263,1,171.72,0
49114,49114,208,3,138.59,0
49115,49115,417,1,85.98,0
49116,49116,118,2,188.15,0
49117,49117,102,1,82.31,15
49118,49118,406,2,108.28,0
49119,49119,185,1,68.67,15
49120,49120,444,1,133.27,5
49121,49121,493,1,80.98,0
49122,49122,320,1,133.76,0
49123,49123,242,1,182.57,5
49124,49124,500,1,29.24,0
49125,49125,295,3,177.93,15
49126,49126,192,1,86.62,0
49127,49127,12,3,170.68,10
49128,49128,347,1,115.88,15
49129,49129,469,3,101.27,0
49130,49130,251,2,88.92,0
49131,49131,89,2,71.13,15
49132,49132,178,1,88.82,0
49133,49133,473,2,156.06,10
49134,49134,135,1,138.59,15
49135,49135,398,1,20.58,0
49136,49136,155,2,81.9,15
49137,49137,70,1,96.9,5
49138,49138,500,1,29.93,0
49139,49139,237,1,121.48,5
49140,49140,188,2,167.91,0
49141,49141,73,3,114.65,10
49142,49142,305,1,160.27,0
49143,49143,318,2,160.97,20
49144,49144,115,1,149.66,5
49145,49145,175,2,154.81,20
49146,49146,159,1,80.97,0
49147,49147,385,1,153.55,0
49148,49148,95,1,129.39,0
49149,49149,412,1,162.66,15
49150,49150,260,3,169.57,15
49151,49151,168,1,52.31,0
49152,49152,455,2,46.88,0
49153,49153,220,1,67.23,0
49154,49154,74,1,65.38,0
49155,49155,365,1,77.7,0
49156,49156,159,1,122.23,10
49157,49157,485,1,148.56,5
49158,49158,305,3,185.74,0
49159,49159,295,1,133.72,0
49160,49160,391,2,152.6,0
49161,49161,410,1,128.98,0
49162,49162,327,2,36.92,0
49163,49163,8,1,101.31,5
49164,49164,490,1,34.24,0
49165,49165,104,1,127.33,15
49166,49166,261,1,165.94,0
49167,49167,92,1,52.05,0
49168,49168,334,1,69.14,5
49169,49169,472,1,169.88,0
49170,49170,276,1,189.77,15
49171,49171,216,1,113.99,0
49172,49172,134,2,134.78,0
49173,49173,480,1,69.07,0
49174,49174,144,1,61.13,10
49175,49175,486,1,22.15,5
49176,49176,279,1,152.65,15
49177,49177,360,1,59.03,5
49178,49178,17,2,123.86,5
49179,49179,404,1,154.43,15
49180,49180,318,1,150.31,0
49181,49181,472,1,43.95,5
49182,49182,152,2,165.96,0
49183,49183,55,1,97.23,0
49184,49184,171,2,56.33,0
49185,49185,384,1,132.36,0
49186,49186,40,1,52.49,0
49187,49187,467,1,104.15,5
49188,49188,278,1,176.1,0
49189,49189,80,2,162.0,0
49190,49190,9,2,114.49,20
49191,49191,390,2,61.62,20
49192,49192,132,3,158.71,0
49193,49193,478,1,144.02,10
49194,49194,255,1,175.36,0
49195,49195,170,2,146.81,20
49196,49196,169,1,151.05,0
49197,49197,154,1,137.49,0
49198,49198,277,3,79.81,5
49199,49199,480,2,190.73,0
49200,49200,316,1,98.54,0
49201,49201,84,3,198.76,0
49202,49202,27,1,159.53,5
49203,49203,478,1,151.32,0
49204,49204,24,1,175.44,0
49205,49205,279,1,70.56,0
49206,49206,428,1,187.43,20
49207,49207,435,3,113.17,10
49208,49208,283,2,31.38,15
49209,49209,141,1,93.53,0
49210,49210,33,1,61.5,5
49211,49211,325,1,165.84,0
49212,49212,226,3,116.27,10
49213,49213,377,1,43.16,0
49214,49214,82,1,168.38,0
49215,49215,140,1,59.25,10
49216,49216,266,1,66.64,0
49217,49217,182,2,40.98,5
49218,49218,382,1,190.32,10
49219,49219,12,1,134.42,0
49220,49220,141,2,114.69,15
49221,49221,94,1,145.3,5
49222,49222,489,1,101.9,5
49223,49223,415,1,182.88,10
49224,49224,409,1,122.29,5
49225,49225,35,2,160.09,0
49226,49226,219,1,73.09,10
49227,49227,394,2,50.91,15
49228,49228,466,2,87.16,5
49229,49229,81,1,70.11,15
49230,49230,295,2,118.4,0
49231,49231,55,1,162.59,15
49232,49232,244,1,193.74,0
49233,49233,420,2,152.85,0
49234,49234,67,1,33.48,15
49235,49235,435,1,67.51,5
49236,49236,92,1,75.78,0
49237,49237,179,1,73.51,0
49238,49238,146,2,142.46,0
49239,49239,337,1,191.89,5
49240,49240,482,3,197.93,5
49241,49241,343,1,25.63,10
49242,49242,24,2,69.23,5
49243,49243,33,1,39.28,0
49244,49244,34,1,42.95,10
49245,49245,172,1,134.29,5
49246,49246,470,1,81.2,5
49247,49247,217,2,123.03,0
49248,49248,242,2,96.76,20
49249,49249,263,1,180.48,0
49250,49250,429,1,65.29,15
49251,49251,71,1,100.66,0
49252,49252,21,2,129.15,5
49253,49253,120,1,41.47,0
49254,49254,154,3,61.93,5
49255,49255,425,2,88.51,10
49256,49256,139,3,108.87,0
49257,49257,101,2,29.63,10
49258,49258,453,1,58.0,0
49259,49259,99,1,33.67,0
49260,49260,356,1,72.57,20
49261,49261,274,2,172.28,10
49262,49262,353,1,165.41,5
49263,49263,109,1,117.27,0
49264,49264,34,1,182.42,0
49265,49265,471,1,114.82,10
49266,49266,399,1,147.62,10
49267,49267,190,1,80.27,0
49268,49268,39,3,169.98,15
49269,49269,368,1,97.5,10
49270,49270,258,1,164.05,0
49271,49271,254,3,182.57,10
49272,49272,132,2,184.75,0
49273,49273,76,3,164.8,5
49274,49274,417,1,136.03,20
49275,49275,406,1,70.51,0
49276,49276,419,2,56.62,5
49277,49277,66,1,198.22,0
49278,49278,459,1,174.04,0
49279,49279,277,1,71.05,0
49280,49280,191,1,71.63,15
49281,49281,201,1,104.59,0
49282,49282,251,3,95.32,0
49283,49283,275,1,93.95,15
49284,49284,195,1,63.72,0
49285,49285,404,1,183.73,0
49286,49286,427,1,104.93,0
49287,49287,322,1,140.08,5
49288,49288,308,1,122.33,5
49289,49289,385,2,72.18,0
49290,49290,28,1,119.55,0
49291,49291,345,1,34.36,5
49292,49292,201,1,134.06,15
49293,49293,451,1,61.57,0
49294,49294,411,1,78.25,5
49295,49295,467,1,91.89,15
49296,49296,284,1,153.07,0
49297,49297,88,1,78.77,15
49298,49298,26,1,167.25,0
49299,49299,335,1,174.51,10
49300,49300,76,1,85.39,0
49301,49301,451,2,54.01,10
49302,49302,112,2,109.1,0
49303,49303,328,1,166.13,5
49304,49304,414,2,141.15,0
49305,49305,422,1,173.96,5
49306,49306,198,1,63.84,0
49307,49307,168,2,64.47,0
49308,49308,470,1,119.98,15
49309,49309,482,1,28.28,0
49310,49310,166,1,57.14,5
49311,49311,327,1,64.83,10
49312,49312,433,1,45.0,5
49313,49313,82,1,35.38,0
49314,49314,430,1,140.56,0
49315,49315,63,3,163.46,5
49316,49316,329,1,149.76,15
49317,49317,101,1,142.76,5
49318,49318,195,1,97.09,0
49319,49319,488,1,90.61,5
49320,49320,498,1,139.23,20
49321,49321,477,1,45.85,0
49322,49322,261,1,134.61,0
49323,49323,150,1,145.27,5
49324,49324,347,1,60.94,0
49325,49325,496,1,69.03,5
49326,49326,62,2,24.42,10
49327,49327,352,2,44.43,0
49328,49328,346,2,58.13,0
49329,49329,309,1,154.57,15
49330,49330,236,2,21.61,0
49331,49331,76,1,147.26,10
49332,49332,285,1,85.3,15
49333,49333,295,1,166.45,0
49334,49334,449,1,118.36,10
49335,49335,329,2,71.64,5
49336,49336,344,1,155.32,5
49337,49337,348,1,91.15,0
49338,49338,49,1,192.18,15
49339,49339,258,3,187.47,10
49340,49340,264,1,71.92,0
49341,49341,220,1,184.87,0
49342,49342,436,3,118.9,0
49343,49343,67,3,175.74,0
49344,49344,322,1,156.96,0
49345,49345,133,1,24.58,0
49346,49346,461,1,165.08,5
49347,49347,198,2,161.88,0
49348,49348,299,3,80.04,0
49349,49349,392,1,71.67,0
49350,49350,14,1,162.69,0
49351,49351,141,1,103.28,5
49352,49352,475,1,111.83,5
49353,49353,238,1,157.28,0
49354,49354,424,2,154.12,5
49355,49355,295,2,70.18,10
49356,49356,172,1,176.24,0
49357,49357,140,1,72.98,0
49358,49358,396,1,78.08,0
49359,49359,273,2,125.06,0
49360,49360,484,1,146.38,5
49361,49361,166,2,144.01,15
49362,49362,251,2,27.35,0
49363,49363,291,1,48.77,0
49364,49364,316,1,152.32,0
49365,49365,66,1,142.96,15
49366,49366,316,1,57.5,0
49367,49367,46,1,77.31,10
49368,49368,474,1,57.11,0
49369,49369,452,1,72.62,0
49370,49370,188,1,142.38,20
49371,49371,207,2,106.78,0
49372,49372,212,1,160.01,10
49373,49373,393,1,111.86,0
49374,49374,133,2,90.18,0
49375,49375,471,1,196.38,0
49376,49376,231,1,198.14,10
49377,49377,170,3,111.85,20
49378,49378,277,2,150.31,0
49379,49379,213,1,145.78,10
49380,49380,116,3,77.76,0
49381,49381,202,1,70.42,10
49382,49382,145,1,59.85,5
49383,49383,43,1,197.3,0
49384,49384,307,2,23.57,5
49385,49385,22,2,134.6,10
49386,49386,188,2,39.39,15
49387,49387,418,1,45.9,0
49388,49388,173,1,106.61,0
49389,49389,305,1,153.71,5
49390,49390,36,1,24.6,10
49391,49391,496,2,68.09,15
49392,49392,360,1,61.08,0
49393,49393,103,1,119.99,0
49394,49394,471,1,29.5,0
49395,49395,475,1,175.68,0
49396,49396,6,1,74.99,0
49397,49397,490,1,120.56,15
49398,49398,34,2,153.36,0
49399,49399,428,1,33.94,0
49400,49400,93,1,157.23,0
49401,49401,16,1,182.46,20
49402,49402,70,1,122.72,5
49403,49403,369,3,45.86,5
49404,49404,165,1,190.1,10
49405,49405,264,1,153.61,0
49406,49406,362,2,150.82,20
49407,49407,448,1,24.7,15
49408,49408,345,1,27.32,5
49409,49409,306,1,187.45,5
49410,49410,65,2,57.7,0
49411,49411,252,1,166.2,5
49412,49412,311,1,167.32,5
49413,49413,287,1,174.15,10
49414,49414,222,2,29.42,5
49415,49415,437,1,77.75,5
49416,49416,392,2,151.7,10
49417,49417,463,1,186.78,10
49418,49418,293,2,158.68,0
49419,49419,152,2,74.0,0
49420,49420,434,2,106.22,10
49421,49421,313,1,44.01,10
49422,49422,88,1,156.38,10
49423,49423,395,1,72.38,0
49424,49424,470,1,198.74,0
49425,49425,305,2,114.68,10
49426,49426,449,1,58.97,0
49427,49427,347,1,74.48,0
49428,49428,160,1,185.8,15
49429,49429,136,1,48.14,5
49430,49430,272,1,77.84,0
49431,49431,4,1,27.05,0
49432,49432,331,1,108.6,0
49433,49433,416,2,56.15,0
49434,49434,6,3,147.19,10
49435,49435,347,1,144.21,0
49436,49436,170,1,174.96,15
49437,49437,186,2,40.0,0
49438,49438,19,1,119.24,15
49439,49439,113,1,67.12,0
49440,49440,264,1,143.31,15
49441,49441,188,1,181.93,10
49442,49442,270,1,67.94,0
49443,49443,440,2,109.15,5
49444,49444,41,1,124.57,0
49445,49445,53,2,88.39,0
49446,49446,121,2,55.15,15
49447,49447,39,1,124.47,5
49448,49448,67,1,42.55,0
49449,49449,355,1,43.16,10
49450,49450,175,1,109.3,10
49451,49451,33,2,49.74,10
49452,49452,434,3,197.37,5
49453,49453,68,1,146.76,5
49454,49454,19,1,46.87,0
49455,49455,252,1,141.82,5
49456,49456,396,1,84.0,0
49457,49457,162,2,169.26,0
49458,49458,402,1,27.19,10
49459,49459,53,1,46.95,5
49460,49460,7,2,73.13,5
49461,49461,281,2,105.78,0
49462,49462,53,1,172.61,5
49463,49463,245,1,53.94,0
49464,49464,123,1,99.14,0
49465,49465,472,1,124.38,5
49466,49466,36,1,61.14,10
49467,49467,91,2,86.62,0
49468,49468,198,2,51.93,5
49469,49469,345,1,34.3,5
49470,49470,30,3,167.01,10
49471,49471,448,1,65.71,0
49472,49472,46,2,112.39,0
49473,49473,264,2,41.52,0
49474,49474,468,1,40.72,15
49475,49475,267,1,105.32,0
49476,49476,370,2,68.19,5
49477,49477,43,3,46.68,0
49478,49478,219,1,49.76,0
49479,49479,241,1,33.28,10
49480,49480,312,1,124.57,5
49481,49481,140,2,64.94,0
49482,49482,304,1,58.31,5
49483,49483,255,1,89.79,5
49484,49484,208,1,189.97,15
49485,49485,119,1,163.82,0
49486,49486,488,2,62.8,10
49487,49487,150,1,72.52,0
49488,49488,247,2,160.77,0
49489,49489,160,1,184.32,5
49490,49490,138,2,192.84,0
49491,49491,119,1,186.84,10
49492,49492,373,1,182.86,0
49493,49493,442,1,82.44,5
49494,49494,357,2,127.2,0
49495,49495,398,3,159.92,0
49496,49496,303,1,192.82,0
49497,49497,71,1,58.99,0
49498,49498,498,1,52.54,0
49499,49499,58,2,157.24,0
49500,49500,322,1,40.81,5
49501,49501,362,1,84.97,10
49502,49502,449,1,94.91,0
49503,49503,369,1,26.77,15
49504,49504,179,1,31.7,0
49505,49505,465,2,29.28,10
49506,49506,331,1,135.98,15
49507,49507,16,2,196.51,0
49508,49508,421,1,183.25,5
49509,49509,402,1,173.7,5
49510,49510,273,1,72.99,10
49511,49511,447,3,82.16,0
49512,49512,375,1,21.47,10
49513,49513,39,2,147.57,10
49514,49514,125,1,177.53,10
49515,49515,288,1,22.1,0
49516,49516,495,2,62.48,15
49517,49517,317,1,144.68,5
49518,49518,459,1,180.47,0
49519,49519,17,2,130.71,0
49520,49520,244,1,139.12,0
49521,49521,156,2,103.23,0
49522,49522,281,3,155.67,0
49523,49523,34,2,47.41,0
49524,49524,208,1,196.91,0
49525,49525,370,1,121.63,5
49526,49526,78,2,69.65,10
49527,49527,350,1,28.29,0
49528,49528,347,1,166.46,0
49529,49529,165,2,26.73,0
49530,49530,283,1,127.61,0
49531,49531,104,1,153.33,20
49532,49532,172,1,84.2,0
49533,49533,171,1,85.7,5
49534,49534,1,1,171.5,0
49535,49535,338,1,97.56,5
49536,49536,456,1,166.91,0
49537,49537,321,1,84.21,20
49538,49538,292,1,125.12,0
49539,49539,402,1,82.03,0
49540,49540,166,1,113.74,0
49541,49541,149,1,155.11,20
49542,49542,280,2,78.05,20
49543,49543,53,2,143.91,20
49544,49544,478,3,112.68,0
49545,49545,100,1,172.45,5
49546,49546,311,1,136.3,10
49547,49547,139,1,120.7,15
49548,49548,360,3,54.74,0
49549,49549,291,1,50.95,0
49550,49550,431,2,152.1,5
49551,49551,480,1,159.57,10
49552,49552,468,1,89.82,0
49553,49553,264,1,183.94,0
49554,49554,423,1,172.58,5
49555,49555,420,1,128.42,0
49556,49556,216,1,79.34,0
49557,49557,7,2,102.89,10
49558,49558,134,3,145.72,20
49559,49559,121,1,172.81,0
49560,49560,174,1,54.04,5
49561,49561,91,1,67.58,0
49562,49562,166,1,162.43,10
49563,49563,389,2,96.83,15
49564,49564,219,1,70.72,5
49565,49565,132,1,125.03,15
49566,49566,329,1,180.16,0
49567,49567,138,1,65.65,5
49568,49568,152,1,97.93,0
49569,49569,406,1,65.14,0
49570,49570,12,2,37.09,0
49571,49571,60,1,178.94,0
49572,49572,249,1,96.69,10
49573,49573,289,1,190.82,0
49574,49574,118,2,96.76,0
49575,49575,83,2,48.34,10
49576,49576,167,3,100.78,5
49577,49577,327,1,57.9,0
49578,49578,253,3,57.23,5
49579,49579,123,1,49.0,20
49580,49580,298,1,39.54,5
49581,49581,211,1,60.11,0
49582,49582,456,2,46.34,0
49583,49583,245,2,55.7,0
49584,49584,300,1,78.59,0
49585,49585,479,1,50.41,0
49586,49586,252,2,133.99,0
49587,49587,367,2,59.22,0
49588,49588,404,1,34.24,15
49589,49589,126,2,58.96,0
49590,49590,464,1,174.84,0
49591,49591,352,1,29.78,15
49592,49592,43,3,134.76,0
49593,49593,393,1,60.37,5
49594,49594,231,1,40.21,10
49595,49595,190,2,132.05,0
49596,49596,370,2,179.11,10
49597,49597,195,2,20.41,15
49598,49598,43,2,162.62,0
49599,49599,402,1,92.19,0
49600,49600,277,1,40.29,5
49601,49601,484,1,30.48,0
49602,49602,46,2,71.54,0
49603,49603,31,2,60.63,0
49604,49604,31,1,32.78,5
49605,49605,432,1,58.69,0
49606,49606,150,3,127.86,0
49607,49607,414,1,164.21,0
49608,49608,307,1,59.6,5
49609,49609,125,1,56.66,0
49610,49610,119,1,94.55,5
49611,49611,164,1,132.85,20
49612,49612,420,1,177.52,0
49613,49613,369,1,191.05,15
49614,49614,146,1,190.62,0
49615,49615,422,3,59.3,20
49616,49616,147,1,85.46,0
49617,49617,285,1,63.02,0
49618,49618,230,1,94.44,15
49619,49619,116,1,50.88,5
49620,49620,81,1,74.48,0
49621,49621,391,2,30.72,0
49622,49622,344,2,132.62,0
49623,49623,344,1,75.84,0
49624,49624,328,1,129.18,0
49625,49625,468,1,30.81,0
49626,49626,239,2,89.32,5
49627,49627,207,1,54.4,10
49628,49628,358,2,66.07,0
49629,49629,261,1,164.94,10
49630,49630,414,3,20.8,10
49631,49631,397,2,153.25,5
49632,49632,137,1,33.05,0
49633,49633,169,3,64.43,5
49634,49634,203,1,161.89,15
49635,49635,243,1,87.63,5
49636,49636,83,1,198.27,0
49637,49637,340,1,137.49,5
49638,49638,243,3,131.66,0
49639,49639,76,2,50.57,15
49640,49640,154,1,199.58,0
49641,49641,174,1,137.09,20
49642,49642,370,1,162.77,10
49643,49643,288,2,70.12,0
49644,49644,327,1,132.08,0
49645,49645,27,1,37.58,0
49646,49646,292,1,98.2,0
49647,49647,259,1,117.02,5
49648,49648,14,1,132.1,10
49649,49649,396,1,152.55,0
49650,49650,286,2,192.43,0
49651,49651,93,2,92.58,0
49652,49652,152,1,104.56,5
49653,49653,52,2,83.67,10
49654,49654,321,1,187.57,5
49655,49655,138,2,180.67,15
49656,49656,498,1,37.85,20
49657,49657,47,1,181.12,10
49658,49658,208,1,48.86,15
49659,49659,24,1,174.11,5
49660,49660,73,2,59.22,0
49661,49661,242,1,133.14,10
49662,49662,346,2,148.23,0
49663,49663,348,1,21.4,5
49664,49664,104,1,189.83,20
49665,49665,56,1,135.36,0
49666,49666,285,1,197.05,0
49667,49667,194,3,161.91,0
49668,49668,202,2,94.83,5
49669,49669,79,1,64.92,10
49670,49670,161,2,129.88,15
49671,49671,473,3,110.64,0
49672,49672,272,1,86.67,5
49673,49673,201,1,169.91,0
49674,49674,266,1,113.54,0
49675,49675,340,1,160.1,20
49676,49676,298,1,30.77,20
49677,49677,42,1,33.65,0
49678,49678,388,1,191.15,0
49679,49679,370,1,147.22,0
49680,49680,146,2,190.74,10
49681,49681,499,2,86.38,0
49682,49682,43,3,74.73,5
49683,49683,429,1,146.61,10
49684,49684,62,1,94.55,0
49685,49685,227,1,149.88,0
49686,49686,445,1,196.28,5
49687,49687,200,1,89.71,20
49688,49688,102,1,153.81,15
49689,49689,281,1,55.99,5
49690,49690,48,1,23.24,0
49691,49691,163,1,76.79,0
49692,49692,66,2,54.24,10
49693,49693,303,1,160.14,5
49694,49694,290,1,154.23,15
49695,49695,8,1,191.35,0
49696,49696,268,1,51.05,15
49697,49697,137,2,165.89,10
49698,49698,104,2,35.2,15
49699,49699,329,1,30.98,20
49700,49700,483,1,176.29,0
49701,49701,215,2,166.49,0
49702,49702,252,1,179.34,0
49703,49703,130,2,157.67,15
49704,49704,88,1,42.39,0
49705,49705,14,1,61.92,0
49706,49706,99,1,151.99,0
49707,49707,459,1,56.28,20
49708,49708,173,1,88.45,10
49709,49709,423,1,129.52,0
49710,49710,417,2,147.56,10
49711,49711,465,1,69.61,10
49712,49712,135,2,113.12,10
49713,49713,26,1,44.83,0
49714,49714,297,2,62.15,0
49715,49715,402,2,174.67,0
49716,49716,84,1,61.26,15
49717,49717,325,2,160.09,0
49718,49718,48,2,118.88,0
49719,49719,361,1,182.56,10
49720,49720,23,2,34.59,0
49721,49721,54,1,188.22,0
49722,49722,491,1,36.01,20
49723,49723,286,1,171.99,5
49724,49724,493,2,54.6,0
49725,49725,252,1,76.69,0
49726,49726,445,1,51.72,10
49727,49727,358,2,112.25,10
49728,49728,402,2,193.41,20
49729,49729,418,1,56.52,0
49730,49730,433,1,161.29,0
49731,49731,264,1,161.52,0
49732,49732,481,1,129.8,0
49733,49733,279,2,156.86,0
49734,49734,186,3,123.13,10
49735,49735,246,2,174.98,5
49736,49736,157,2,126.26,10
49737,49737,439,1,55.94,10
49738,49738,137,1,125.35,0
49739,49739,455,1,86.06,20
49740,49740,442,1,124.96,5
49741,49741,183,1,130.39,0
49742,49742,51,1,136.16,5
49743,49743,298,2,187.83,0
49744,49744,356,1,165.03,5
49745,49745,386,2,124.37,5
49746,49746,30,1,73.09,20
49747,49747,205,1,196.88,15
49748,49748,82,2,86.61,0
49749,49749,287,1,162.22,5
49750,49750,393,1,159.12,0
49751,49751,142,2,28.76,5
49752,49752,65,1,161.68,0
49753,49753,87,2,66.79,0
49754,49754,316,1,74.32,10
49755,49755,447,1,61.93,10
49756,49756,78,1,128.15,15
49757,49757,497,1,118.42,5
49758,49758,116,2,117.36,15
49759,49759,88,1,35.35,0
49760,49760,89,1,110.92,0
49761,49761,331,1,37.41,0
49762,49762,268,1,157.42,5
49763,49763,246,3,91.5,0
49764,49764,9,3,177.4,0
49765,49765,239,1,168.89,5
49766,49766,364,1,176.43,15
49767,49767,27,1,180.76,0
49768,49768,219,1,176.29,5
49769,49769,316,1,76.35,10
49770,49770,262,1,139.58,0
49771,49771,11,3,50.33,0
49772,49772,235,1,131.6,20
49773,49773,338,1,76.62,0
49774,49774,165,1,125.73,0
49775,49775,386,1,63.55,20
49776,49776,153,1,63.86,10
49777,49777,288,1,41.92,0
49778,49778,424,1,155.83,0
49779,49779,417,1,166.03,0
49780,49780,110,1,51.25,15
49781,49781,426,2,64.36,5
49782,49782,290,1,52.37,5
49783,49783,309,1,64.48,0
49784,49784,274,1,154.46,0
49785,49785,107,1,147.3,0
49786,49786,426,2,195.01,15
49787,49787,210,1,30.1,0
49788,49788,407,1,22.32,0
49789,49789,6,1,167.87,5
49790,49790,334,2,57.39,0
49791,49791,66,1,148.93,0
49792,49792,151,3,65.44,10
49793,49793,161,2,48.76,0
49794,49794,140,1,149.96,10
49795,49795,217,1,44.58,5
49796,49796,119,2,115.09,15
49797,49797,293,1,48.9,5
49798,49798,255,2,80.5,5
49799,49799,85,1,108.19,0
49800,49800,318,2,147.91,0
49801,49801,214,1,56.64,0
49802,49802,209,2,78.91,5
49803,49803,457,2,52.82,0
49804,49804,317,1,193.82,0
49805,49805,325,1,69.91,0
49806,49806,482,3,26.69,0
49807,49807,403,3,193.94,0
49808,49808,13,1,51.21,5
49809,49809,345,1,57.62,5
49810,49810,99,1,29.34,10
49811,49811,70,1,128.76,0
49812,49812,173,1,24.07,0
49813,49813,282,1,62.73,10
49814,49814,446,2,66.29,0
49815,49815,51,1,138.39,15
49816,49816,297,2,52.21,5
49817,49817,93,1,197.15,10
49818,49818,61,1,88.94,15
49819,49819,290,1,126.27,0
49820,49820,239,1,181.4,15
49821,49821,256,1,90.94,0
49822,49822,43,1,56.29,15
49823,49823,290,1,151.76,5
49824,49824,220,1,97.78,0
49825,49825,279,2,106.99,0
49826,49826,377,1,122.2,0
49827,49827,497,1,86.52,10
49828,49828,353,2,52.36,0
49829,49829,327,1,40.55,0
49830,49830,381,1,73.55,15
49831,49831,249,1,21.51,0
49832,49832,94,2,153.26,0
49833,49833,318,1,170.94,10
49834,49834,48,1,97.14,0
49835,49835,313,1,186.78,0
49836,49836,235,1,26.42,0
49837,49837,199,1,21.89,0
49838,49838,408,2,37.98,0
49839,49839,446,3,59.05,5
49840,49840,399,1,124.52,0
49841,49841,240,2,66.93,10
49842,49842,202,1,140.36,10
49843,49843,308,1,190.34,0
49844,49844,333,3,48.21,5
49845,49845,29,2,143.07,5
49846,49846,233,1,35.15,20
49847,49847,208,1,145.2,20
49848,49848,330,1,42.16,0
49849,49849,11,1,146.59,0
49850,49850,85,2,128.86,10
49851,49851,256,1,111.85,0
49852,49852,57,3,166.15,10
49853,49853,135,1,83.59,0
49854,49854,225,3,38.77,0
49855,49855,385,1,23.94,0
49856,49856,1,1,129.12,10
49857,49857,106,1,183.64,0
49858,49858,172,1,179.39,5
49859,49859,457,1,117.44,10
49860,49860,359,1,88.42,5
49861,49861,425,1,180.25,0
49862,49862,5,1,184.98,5
49863,49863,170,1,92.86,15
49864,49864,209,3,170.0,0
49865,49865,188,1,120.2,20
49866,49866,337,1,41.97,15
49867,49867,330,1,126.81,5
49868,49868,54,1,101.18,0
49869,49869,198,1,121.85,5
49870,49870,18,2,95.03,0
49871,49871,145,1,171.0,0
49872,49872,379,1,63.11,0
49873,49873,497,1,70.67,0
49874,49874,190,1,161.36,5
49875,49875,222,1,152.82,5
49876,49876,197,3,163.54,5
49877,49877,131,1,125.83,0
49878,49878,419,1,188.18,0
49879,49879,178,1,102.1,10
49880,49880,89,2,108.11,5
49881,49881,165,2,136.53,0
49882,49882,369,1,144.81,5
49883,49883,124,3,39.17,10
49884,49884,383,1,175.54,0
49885,49885,81,1,37.31,0
49886,49886,104,1,71.33,0
49887,49887,280,2,53.59,0
49888,49888,322,1,196.63,0
49889,49889,190,2,46.46,0
49890,49890,67,1,139.01,0
49891,49891,198,1,149.13,0
49892,49892,269,3,95.83,5
49893,49893,86,2,56.01,0
49894,49894,403,1,36.91,10
49895,49895,181,1,103.51,10
49896,49896,139,1,131.21,5
49897,49897,365,1,190.45,0
49898,49898,444,1,140.49,0
49899,49899,455,1,20.35,10
49900,49900,11,1,46.4,0
49901,49901,100,1,177.79,0
49902,49902,329,2,142.75,0
49903,49903,179,2,101.33,10
49904,49904,214,1,129.79,20
49905,49905,32,1,49.99,0
49906,49906,94,1,143.71,0
49907,49907,194,3,27.99,0
49908,49908,99,2,153.91,5
49909,49909,2,2,150.46,0
