order_id,customer_id,order_date,total_amount,order_status
45395,4114,2023-02-05,46.62,Completed
45396,1031,2023-12-01,19.08,Completed
45397,13597,2023-11-06,36.46,Completed
45398,1221,2023-09-15,101.17,Completed
45399,12688,2025-05-31,96.87,Completed
45400,4831,2023-10-10,75.64,Pending
45401,11205,2023-05-01,99.36,Completed
45402,74,2024-03-30,20.4,Completed
45403,12287,2023-05-05,37.44,Pending
45404,8605,2023-03-04,50.39,Completed
45405,8605,2024-01-21,115.1,Completed
45406,13328,2024-07-21,32.61,Completed
45407,8452,2023-09-22,183.65,Cancelled
45408,1089,2023-06-21,169.86,Pending
45409,5192,2023-03-15,158.39,Completed
45410,988,2024-12-13,88.52,Completed
45411,12929,2025-05-31,121.09,Completed
45412,12794,2023-05-09,31.49,Completed
45413,5852,2023-09-04,27.35,Completed
45414,9347,2023-06-11,41.15,Completed
45415,7744,2025-02-21,47.01,Completed
45416,2802,2025-05-31,11.22,Completed
45417,66,2023-03-14,48.22,Completed
45418,5721,2023-01-17,106.02,Completed
45419,6969,2023-02-09,54.06,Cancelled
45420,1381,2023-06-01,81.04,Pending
45421,5579,2024-07-21,25.16,Completed
45422,9070,2023-06-24,124.52,Completed
45423,11538,2025-05-31,60.31,Completed
45424,13418,2023-02-09,130.34,Completed
45425,1063,2024-05-05,37.09,Completed
45426,12776,2023-10-01,119.88,Completed
45427,6780,2023-06-13,14.06,Pending
45428,9337,2023-12-29,25.82,Pending
45429,4692,2023-05-06,58.86,Completed
45430,6353,2024-02-24,160.53,Completed
45431,2823,2025-05-31,136.4,Completed
45432,13239,2023-06-14,91.54,Completed
45433,12400,2023-07-24,164.85,Completed
45434,1425,2025-05-31,178.75,Cancelled
45435,10820,2023-07-15,183.98,Pending
45436,5924,2025-05-31,75.16,Completed
45437,9084,2024-06-12,204.37,Completed
45438,8926,2023-01-09,263.24,Completed
45439,1,2023-07-28,45.0,Completed
45440,13047,2023-08-03,33.91,Completed
45441,13603,2023-05-04,97.48,Completed
45442,7244,2024-01-26,68.37,Completed
45443,12689,2023-01-19,249.56,Completed
45444,3664,2024-02-04,38.1,Completed
45445,6812,2023-12-26,112.84,Completed
45446,4846,2024-06-01,226.37,Completed
45447,13239,2023-12-07,28.57,Pending
45448,2851,2023-06-28,103.07,Completed
45449,896,2025-05-31,137.88,Pending
45450,10771,2023-03-04,131.29,Completed
45451,11869,2024-08-21,100.1,Completed
45452,14835,2023-04-12,140.42,Completed
45453,10832,2023-01-29,45.7,Completed
45454,7678,2024-10-02,44.85,Pending
45455,2673,2025-05-09,117.36,Completed
45456,4211,2023-02-27,265.07,Pending
45457,3756,2023-11-25,13.19,Pending
45458,14910,2024-07-28,26.65,Completed
45459,1665,2023-07-31,26.28,Completed
45460,7475,2023-09-15,89.11,Completed
45461,9434,2025-05-31,25.32,Completed
45462,13004,2024-07-29,97.1,Pending
45463,7825,2025-05-31,45.67,Completed
45464,8229,2023-09-07,147.09,Completed
45465,14300,2023-10-12,55.41,Completed
45466,10276,2025-05-31,105.52,Pending
45467,12189,2023-09-03,93.83,Completed
45468,10565,2023-08-22,204.24,Completed
45469,3686,2024-06-10,57.33,Completed
45470,8835,2023-01-20,17.65,Completed
45471,2447,2023-09-16,48.13,Completed
45472,11203,2025-05-31,77.68,Completed
45473,12621,2025-05-31,71.48,Completed
45474,6853,2024-04-20,60.59,Completed
45475,3989,2023-09-16,202.01,Completed
45476,14615,2023-11-11,41.11,Completed
45477,12335,2023-05-17,57.18,Completed
45478,5929,2023-04-11,309.68,Completed
45479,5935,2023-05-18,92.7,Completed
45480,14495,2025-05-31,137.62,Pending
45481,8227,2023-05-12,71.86,Completed
45482,1927,2023-10-07,156.94,Completed
45483,6632,2024-07-09,90.29,Completed
45484,1760,2024-08-19,144.82,Completed
45485,4606,2023-06-13,148.65,Completed
45486,2677,2023-05-12,63.62,Completed
45487,2966,2023-07-23,51.67,Completed
45488,7791,2023-02-16,98.66,Completed
45489,12102,2023-12-14,5.5,Completed
45490,10901,2024-08-01,48.37,Completed
45491,9453,2023-04-29,19.2,Completed
45492,1383,2023-02-11,26.07,Pending
45493,9777,2025-03-29,72.4,Completed
45494,11311,2025-05-31,82.9,Completed
45495,11365,2025-05-18,61.26,Completed
45496,10139,2023-08-31,249.85,Completed
45497,6922,2023-03-09,299.71,Completed
45498,2646,2024-05-29,63.56,Completed
45499,3500,2023-02-16,202.99,Completed
45500,7091,2024-06-02,86.46,Completed
45501,4498,2023-04-19,94.41,Cancelled
45502,6084,2023-02-20,181.79,Completed
45503,9965,2023-01-01,136.68,Pending
45504,7011,2023-11-10,68.73,Completed
45505,11238,2025-05-28,26.82,Completed
45506,6438,2024-08-30,16.44,Completed
45507,10788,2023-05-14,62.47,Completed
45508,11580,2023-03-12,21.43,Completed
45509,8429,2025-05-31,112.43,Completed
45510,13898,2025-02-12,256.7,Completed
45511,13152,2024-03-06,88.24,Pending
45512,4938,2023-07-09,224.39,Completed
45513,6891,2024-11-14,79.62,Completed
45514,3501,2023-07-27,98.64,Completed
45515,12618,2024-06-13,54.89,Completed
45516,8651,2023-12-13,35.09,Completed
45517,13938,2023-12-19,140.64,Completed
45518,14055,2023-12-01,31.48,Completed
45519,9865,2025-05-31,86.9,Completed
45520,8377,2025-05-31,82.03,Completed
45521,13290,2023-09-17,27.52,Completed
45522,4178,2025-05-31,72.89,Completed
45523,13679,2024-04-12,18.61,Completed
45524,313,2025-03-22,76.41,Completed
45525,2991,2025-01-12,85.58,Completed
45526,4619,2025-05-31,26.88,Completed
45527,10140,2023-04-08,19.89,Completed
45528,5638,2024-06-19,17.83,Cancelled
45529,8097,2025-05-31,19.76,Completed
45530,5006,2023-01-29,126.89,Completed
45531,10927,2025-05-31,203.19,Completed
45532,1821,2025-05-31,14.77,Completed
45533,4199,2023-11-08,18.43,Completed
45534,13967,2024-06-02,133.18,Completed
45535,5816,2023-01-07,99.44,Pending
45536,5957,2023-01-10,26.39,Completed
45537,3414,2023-01-08,27.53,Completed
45538,10228,2023-09-22,103.15,Completed
45539,5279,2023-02-23,328.76,Completed
45540,11027,2024-11-16,102.26,Completed
45541,5875,2023-04-28,144.46,Cancelled
45542,11410,2023-03-18,25.33,Pending
45543,11450,2023-07-05,277.03,Completed
45544,4806,2023-04-22,193.14,Completed
45545,3273,2024-07-22,66.43,Pending
45546,8222,2023-07-16,125.22,Completed
45547,3807,2024-10-24,114.12,Completed
45548,11427,2025-01-15,102.44,Completed
45549,529,2024-01-27,24.2,Completed
45550,2794,2024-03-05,148.06,Completed
45551,7056,2023-05-28,74.91,Completed
45552,13537,2024-04-01,94.55,Completed
45553,14660,2023-11-08,17.45,Completed
45554,1503,2024-06-15,37.33,Completed
45555,7934,2024-05-01,18.14,Completed
45556,8993,2024-06-05,22.95,Completed
45557,6650,2025-04-26,162.7,Completed
45558,754,2024-01-29,194.74,Completed
45559,5364,2024-10-27,31.59,Completed
45560,3876,2023-06-24,120.22,Completed
45561,7800,2024-11-24,46.64,Completed
45562,772,2023-06-16,201.94,Completed
45563,7359,2023-07-18,190.89,Pending
45564,5363,2025-05-31,54.77,Completed
45565,8036,2023-05-08,31.09,Completed
45566,12805,2024-08-13,84.58,Completed
45567,9408,2023-04-28,44.38,Completed
45568,11093,2023-05-02,54.93,Completed
45569,6861,2024-02-12,133.81,Completed
45570,13956,2023-01-16,104.46,Completed
45571,10218,2024-04-06,100.3,Completed
45572,10866,2024-08-10,8.58,Completed
45573,4387,2025-05-31,163.64,Completed
45574,11290,2024-09-07,34.98,Completed
45575,4762,2025-03-28,66.79,Completed
45576,12325,2023-04-28,361.25,Completed
45577,8843,2023-06-14,97.73,Pending
45578,2114,2025-05-31,180.69,Completed
45579,9600,2024-02-29,54.85,Completed
45580,13343,2024-05-03,137.56,Completed
45581,8594,2024-05-06,54.16,Cancelled
45582,2251,2025-05-31,169.3,Completed
45583,13312,2024-06-30,149.77,Cancelled
45584,13868,2024-09-24,143.64,Completed
45585,3344,2025-05-31,17.38,Completed
45586,3002,2023-06-15,43.44,Completed
45587,7682,2025-02-01,142.63,Completed
45588,3643,2023-01-12,22.95,Completed
45589,11510,2023-02-25,19.74,Completed
45590,5600,2023-03-04,302.97,Pending
45591,14712,2023-01-03,9.11,Completed
45592,6650,2023-09-10,84.61,Completed
45593,5296,2025-05-31,172.09,Pending
45594,9712,2023-05-24,178.33,Pending
45595,3030,2023-03-29,65.18,Cancelled
45596,4772,2023-09-22,87.68,Completed
45597,5384,2024-08-12,66.08,Completed
45598,3179,2023-01-23,84.85,Cancelled
45599,10265,2023-12-03,45.39,Pending
45600,12712,2023-10-10,200.72,Completed
45601,11645,2024-01-05,127.62,Completed
45602,7916,2024-02-13,54.17,Completed
45603,13791,2023-05-31,53.6,Completed
45604,12036,2023-06-15,233.98,Cancelled
45605,3047,2023-09-06,58.58,Completed
45606,13933,2025-05-31,187.14,Completed
45607,10923,2024-02-07,57.58,Completed
45608,8138,2023-03-20,196.22,Completed
45609,9371,2023-03-20,58.15,Completed
45610,489,2024-05-28,17.24,Completed
45611,14758,2023-10-02,192.15,Completed
45612,3537,2025-04-29,286.53,Cancelled
45613,109,2023-10-08,106.23,Completed
45614,3494,2023-01-11,71.75,Completed
45615,14968,2024-03-28,74.25,Cancelled
45616,3520,2023-05-17,68.5,Completed
45617,6873,2025-05-31,81.54,Completed
45618,3217,2023-01-03,166.36,Completed
45619,14221,2023-04-14,63.84,Pending
45620,9045,2024-04-05,116.46,Completed
45621,2383,2023-03-26,75.86,Completed
45622,11888,2024-06-19,173.58,Completed
45623,12917,2023-11-15,132.56,Completed
45624,6680,2023-03-07,105.47,Completed
45625,12039,2023-08-14,14.33,Completed
45626,4544,2023-12-19,68.1,Pending
45627,4213,2023-12-24,35.73,Completed
45628,9197,2023-10-24,124.15,Completed
45629,5884,2024-08-05,64.77,Completed
45630,6886,2023-07-16,95.13,Pending
45631,8680,2024-03-02,93.46,Completed
45632,11414,2023-04-03,70.24,Completed
45633,10858,2025-05-31,82.94,Completed
45634,4277,2023-05-01,115.82,Cancelled
45635,6474,2025-05-21,160.09,Completed
45636,8161,2023-03-26,281.03,Completed
45637,1292,2025-05-31,70.33,Cancelled
45638,11720,2025-05-31,133.62,Completed
45639,11368,2023-05-18,210.27,Pending
45640,11645,2023-04-17,185.33,Pending
45641,13078,2024-08-27,8.98,Completed
45642,8167,2024-05-18,69.46,Completed
45643,13479,2024-06-27,68.28,Completed
45644,2607,2023-02-11,240.53,Completed
45645,1984,2023-12-27,113.49,Completed
45646,1580,2024-05-11,219.51,Completed
45647,1040,2023-06-17,222.89,Completed
45648,14139,2024-05-31,50.55,Pending
45649,14832,2023-08-16,56.32,Completed
45650,2082,2023-06-24,76.93,Completed
45651,12206,2024-11-17,79.34,Completed
45652,10960,2023-04-14,43.52,Completed
45653,974,2023-01-02,104.52,Completed
45654,966,2024-10-26,25.15,Completed
45655,2615,2025-05-31,70.85,Pending
45656,13176,2023-08-13,84.34,Completed
45657,1789,2023-08-05,39.39,Completed
45658,13682,2025-05-31,28.26,Completed
45659,2122,2023-04-07,25.08,Pending
45660,5656,2024-09-17,127.29,Completed
45661,4719,2023-02-03,124.75,Completed
45662,9458,2025-05-31,31.33,Completed
45663,12745,2024-07-14,271.54,Completed
45664,14576,2023-03-13,100.73,Cancelled
45665,13712,2024-06-23,138.52,Completed
45666,13359,2025-05-31,90.71,Completed
45667,7423,2023-03-10,70.56,Completed
45668,2579,2024-12-04,76.7,Completed
45669,3640,2025-05-31,77.33,Completed
45670,7179,2025-05-31,137.93,Completed
45671,3926,2023-08-04,74.41,Completed
45672,7645,2024-05-21,99.85,Pending
45673,6521,2023-08-25,155.42,Completed
45674,14559,2023-02-15,170.86,Completed
45675,1928,2023-05-23,155.51,Completed
45676,74,2023-10-11,31.8,Completed
45677,10374,2024-05-03,59.1,Pending
45678,3743,2023-04-29,53.66,Completed
45679,9971,2024-05-03,16.43,Completed
45680,5731,2025-05-31,124.16,Completed
45681,4402,2023-11-12,181.49,Completed
45682,14184,2024-07-23,50.95,Completed
45683,5370,2024-11-10,114.04,Completed
45684,2589,2023-04-28,101.75,Completed
45685,6421,2023-01-27,150.13,Completed
45686,7337,2024-02-09,117.27,Pending
45687,4933,2023-09-23,90.92,Completed
45688,1221,2025-02-25,47.19,Pending
45689,2648,2024-01-23,35.06,Completed
45690,11599,2023-12-14,134.49,Completed
45691,8632,2023-05-17,6.89,Cancelled
45692,2844,2024-03-20,18.88,Completed
45693,3234,2023-02-09,77.61,Completed
45694,10296,2023-08-05,46.26,Completed
45695,8375,2025-05-31,38.63,Completed
45696,11680,2023-01-28,24.54,Pending
45697,13526,2025-05-31,262.28,Pending
45698,11293,2023-10-27,12.52,Completed
45699,12613,2025-05-31,102.4,Completed
45700,8189,2024-04-14,40.58,Pending
45701,11250,2023-02-02,168.61,Completed
45702,11019,2025-03-12,131.97,Completed
45703,9982,2024-09-26,82.55,Completed
45704,6320,2025-05-31,124.13,Completed
45705,10857,2024-03-12,22.24,Completed
45706,7989,2023-07-31,73.21,Completed
45707,7480,2025-05-31,71.3,Completed
45708,949,2025-05-31,80.84,Completed
45709,9370,2024-08-06,99.57,Completed
45710,393,2023-03-29,29.49,Completed
45711,9580,2023-05-21,39.8,Completed
45712,2406,2024-10-26,121.08,Completed
45713,2029,2023-04-15,146.28,Cancelled
45714,13368,2023-05-17,123.7,Completed
45715,9500,2023-02-03,233.55,Completed
45716,13975,2024-02-26,221.78,Completed
45717,1951,2023-08-15,90.18,Completed
45718,6082,2023-04-23,51.22,Completed
45719,5309,2023-11-29,96.67,Completed
45720,13906,2023-12-12,47.14,Completed
45721,5136,2023-04-02,99.52,Pending
45722,14523,2023-01-12,190.7,Completed
45723,8938,2025-05-31,63.25,Completed
45724,4049,2023-03-17,101.71,Completed
45725,11440,2025-04-07,122.81,Completed
45726,14609,2023-10-07,124.1,Pending
45727,14831,2024-03-29,24.25,Completed
45728,7715,2023-09-01,93.91,Pending
45729,10847,2024-06-12,18.5,Pending
45730,6115,2023-05-19,152.76,Completed
45731,3515,2023-04-21,26.08,Pending
45732,4312,2023-09-01,96.15,Completed
45733,1705,2023-09-26,66.64,Completed
45734,5413,2023-04-18,31.04,Cancelled
45735,14449,2025-05-31,137.7,Completed
45736,10270,2023-07-04,90.85,Completed
45737,14674,2025-05-29,253.38,Completed
45738,1243,2023-09-11,29.47,Completed
45739,11664,2023-07-16,92.35,Completed
45740,9172,2025-04-11,140.53,Pending
45741,3945,2023-04-21,113.9,Completed
45742,11311,2023-02-04,95.66,Completed
45743,1820,2023-05-01,75.09,Completed
45744,2965,2023-01-08,93.45,Completed
45745,12329,2023-09-17,17.75,Pending
45746,9469,2024-04-29,25.57,Cancelled
45747,10029,2023-07-16,133.1,Cancelled
45748,12641,2025-05-31,56.56,Completed
45749,12912,2023-02-06,55.31,Completed
45750,201,2023-03-30,71.66,Completed
45751,1472,2023-06-07,141.32,Completed
45752,14552,2023-04-25,164.46,Completed
45753,10893,2023-04-28,174.5,Completed
45754,12510,2023-03-23,45.24,Completed
45755,6126,2023-12-14,129.36,Completed
45756,11435,2024-07-19,32.82,Cancelled
45757,225,2023-10-31,15.77,Completed
45758,2167,2024-01-19,99.45,Completed
45759,5230,2023-06-21,88.02,Cancelled
45760,6005,2023-06-15,193.09,Completed
45761,2618,2025-05-27,51.65,Completed
45762,6616,2023-11-28,116.77,Completed
45763,3348,2023-06-24,56.87,Completed
45764,7282,2024-10-11,111.7,Completed
45765,7359,2023-11-03,163.31,Pending
45766,1537,2023-01-30,104.74,Completed
45767,7191,2023-06-03,146.97,Cancelled
45768,1569,2025-05-31,84.25,Completed
45769,10937,2023-11-27,201.84,Completed
45770,14545,2025-02-10,33.42,Completed
45771,10934,2023-04-19,34.03,Completed
45772,4703,2025-01-12,65.11,Completed
45773,7803,2024-12-22,68.0,Completed
45774,3743,2023-05-16,58.33,Completed
45775,12726,2024-03-20,19.04,Completed
45776,8438,2023-07-07,53.8,Completed
45777,13200,2023-08-11,4.84,Pending
45778,7333,2024-10-27,74.25,Completed
45779,13157,2024-02-17,10.9,Completed
45780,4344,2023-03-20,53.55,Completed
45781,12679,2024-09-09,141.81,Completed
45782,14581,2023-06-18,173.89,Completed
45783,2020,2025-05-31,110.21,Completed
45784,8158,2023-05-14,35.92,Completed
45785,1170,2025-05-31,10.84,Completed
45786,13738,2023-05-25,218.82,Completed
45787,11047,2024-12-25,27.65,Completed
45788,5914,2023-05-08,107.29,Cancelled
45789,7499,2025-05-31,34.69,Completed
45790,13505,2025-05-31,239.08,Completed
45791,8829,2023-03-17,3.71,Completed
45792,125,2024-02-07,29.86,Completed
45793,5689,2023-05-09,85.19,Completed
45794,9702,2023-05-25,49.52,Cancelled
45795,197,2024-10-07,93.74,Completed
45796,2262,2023-02-01,60.88,Completed
45797,2509,2024-04-09,85.08,Completed
45798,10769,2023-11-29,69.96,Completed
45799,4594,2024-12-23,85.33,Completed
45800,12679,2023-01-30,133.56,Completed
45801,13158,2023-06-19,96.82,Completed
45802,11975,2023-04-06,37.35,Pending
45803,8460,2024-03-01,143.62,Completed
45804,9510,2024-06-14,104.14,Completed
45805,1239,2023-01-03,226.06,Pending
45806,3760,2024-01-25,137.93,Completed
45807,4535,2023-08-04,87.63,Completed
45808,4918,2024-11-09,52.11,Completed
45809,9800,2024-02-03,52.57,Completed
45810,5135,2023-12-16,24.82,Completed
45811,5150,2024-08-10,29.58,Completed
45812,6711,2024-05-08,240.61,Completed
45813,10861,2023-12-27,110.31,Completed
45814,11413,2023-09-20,6.34,Pending
45815,5356,2024-07-16,17.5,Completed
45816,6460,2025-04-16,72.97,Completed
45817,14286,2023-07-03,52.41,Completed
45818,8840,2025-05-31,78.31,Pending
45819,5295,2025-05-23,48.94,Pending
45820,7928,2023-09-29,100.15,Completed
45821,10104,2023-01-12,120.66,Completed
45822,7076,2025-05-31,174.8,Completed
45823,4937,2023-09-29,6.06,Completed
45824,3610,2023-11-25,126.8,Completed
45825,3668,2024-12-03,93.72,Pending
45826,6886,2023-04-18,49.31,Completed
45827,3195,2023-04-06,88.12,Completed
45828,2886,2024-09-15,200.28,Completed
45829,11938,2023-06-19,73.56,Completed
45830,14396,2024-03-05,10.6,Completed
45831,7319,2023-10-14,147.46,Completed
45832,12029,2023-03-12,166.99,Completed
45833,14823,2025-05-31,19.09,Completed
45834,13025,2023-07-22,71.24,Completed
45835,4733,2023-06-21,164.48,Completed
45836,3669,2025-05-31,121.33,Cancelled
45837,12026,2023-04-08,75.8,Completed
45838,7351,2023-01-07,56.77,Pending
45839,8777,2023-07-29,106.63,Completed
45840,14716,2025-01-03,137.95,Completed
45841,14397,2023-01-13,77.12,Pending
45842,417,2025-03-11,69.05,Completed
45843,10713,2023-04-23,80.91,Completed
45844,5812,2024-07-04,225.78,Completed
45845,6511,2023-09-26,88.07,Pending
45846,337,2023-02-21,20.12,Completed
45847,8448,2023-09-21,204.22,Completed
45848,8552,2023-05-02,195.0,Completed
45849,10863,2023-05-31,67.08,Completed
45850,10259,2024-12-04,129.8,Completed
45851,14088,2025-05-08,74.19,Pending
45852,7878,2024-01-08,50.57,Completed
45853,646,2025-05-31,41.44,Completed
45854,8904,2024-05-21,104.94,Completed
45855,6585,2023-05-17,95.65,Completed
45856,7256,2025-04-27,74.66,Completed
45857,9788,2023-02-25,39.84,Pending
45858,3959,2023-09-13,85.29,Completed
45859,12691,2023-08-26,22.47,Completed
45860,2173,2023-11-29,56.3,Completed
45861,11444,2024-08-26,133.19,Pending
45862,9129,2023-02-28,184.14,Completed
45863,14683,2024-07-07,55.54,Completed
45864,4564,2023-09-30,43.24,Completed
45865,8024,2023-05-18,100.33,Completed
45866,678,2024-12-29,102.46,Completed
45867,14719,2023-11-01,51.55,Completed
45868,10565,2024-12-02,153.14,Completed
45869,2704,2023-05-14,70.15,Completed
45870,8743,2025-03-24,29.79,Completed
45871,7009,2023-02-27,53.97,Completed
45872,13514,2025-05-31,117.25,Completed
45873,4659,2024-09-10,96.46,Completed
45874,11141,2024-04-19,18.52,Completed
45875,8308,2023-07-03,223.53,Completed
45876,8275,2024-04-07,25.66,Completed
45877,10686,2025-05-31,84.36,Completed
45878,9331,2023-04-25,75.47,Completed
45879,809,2023-08-02,49.44,Completed
45880,14421,2023-02-25,264.53,Completed
45881,14531,2024-03-10,177.33,Completed
45882,4155,2023-08-15,42.81,Completed
45883,1781,2025-01-24,124.06,Completed
45884,9449,2023-02-27,130.8,Completed
45885,8016,2023-03-06,59.93,Completed
45886,9790,2023-06-21,79.19,Completed
45887,1986,2023-06-19,124.22,Completed
45888,7944,2024-06-17,249.09,Completed
45889,4910,2023-08-02,104.85,Completed
45890,12646,2023-12-19,50.08,Completed
45891,6796,2023-12-21,64.6,Completed
45892,12376,2023-04-28,127.04,Completed
45893,11329,2025-05-31,109.61,Completed
45894,7122,2023-04-15,184.3,Pending
45895,4631,2024-05-24,50.48,Completed
45896,2343,2023-10-01,58.58,Completed
45897,1084,2023-12-18,72.48,Completed
45898,1977,2024-06-09,88.47,Pending
45899,556,2025-05-31,86.39,Completed
45900,4844,2023-01-01,45.71,Completed
45901,9286,2024-07-15,48.3,Completed
45902,2972,2023-03-17,55.9,Pending
45903,1943,2024-10-19,193.5,Completed
45904,12148,2025-05-31,111.81,Completed
45905,6690,2023-12-06,64.64,Cancelled
45906,5657,2023-10-06,130.61,Pending
45907,7051,2023-01-22,26.53,Completed
45908,11824,2025-04-07,164.12,Completed
45909,13121,2025-05-31,47.75,Completed
45910,14182,2024-07-12,39.05,Completed
45911,138,2023-05-02,216.22,Completed
45912,11977,2023-05-03,184.0,Completed
45913,6554,2025-05-31,30.88,Completed
45914,906,2023-01-24,142.1,Completed
45915,12274,2023-02-08,40.63,Completed
45916,3260,2024-02-23,93.08,Completed
45917,2377,2023-11-05,129.78,Completed
45918,4141,2023-01-16,54.47,Completed
45919,12954,2025-05-31,81.05,Completed
45920,7018,2023-06-14,65.74,Cancelled
45921,14217,2023-05-16,50.2,Completed
45922,2084,2025-05-31,89.56,Completed
45923,3727,2024-03-14,51.08,Completed
45924,6552,2023-08-14,71.74,Completed
45925,6056,2023-08-27,294.77,Completed
45926,13051,2023-11-02,64.0,Completed
45927,6786,2023-10-07,98.11,Completed
45928,7556,2023-02-06,104.07,Completed
45929,4838,2025-05-31,97.35,Cancelled
45930,12639,2023-03-29,165.31,Pending
45931,13844,2023-02-04,222.07,Completed
45932,10919,2023-02-06,45.02,Completed
45933,3885,2024-03-08,85.53,Completed
45934,6298,2025-05-31,29.78,Completed
45935,9660,2024-05-13,19.87,Completed
45936,197,2023-07-11,107.68,Completed
45937,68,2023-12-02,120.68,Completed
45938,11334,2023-05-16,86.77,Completed
45939,1765,2023-02-20,44.75,Completed
45940,13430,2023-02-11,24.21,Cancelled
45941,2847,2024-05-28,77.74,Cancelled
45942,6527,2023-08-30,75.45,Completed
45943,9925,2024-03-11,198.05,Pending
45944,13703,2024-05-09,55.01,Completed
45945,14661,2025-05-31,15.67,Completed
45946,11524,2023-07-14,21.11,Completed
45947,7899,2023-04-08,111.48,Pending
45948,3273,2023-03-02,69.42,Completed
45949,12837,2023-01-09,151.04,Completed
45950,12406,2023-03-14,314.81,Completed
45951,514,2024-06-02,55.65,Pending
45952,12977,2023-09-04,119.08,Completed
45953,7123,2025-05-31,73.95,Completed
45954,1255,2023-01-06,42.45,Completed
45955,12049,2025-05-31,28.93,Completed
45956,5137,2023-01-24,290.08,Completed
45957,5616,2025-05-31,36.93,Completed
45958,4008,2023-02-18,117.03,Cancelled
45959,2355,2023-04-13,31.08,Completed
45960,4466,2024-07-20,26.03,Completed
45961,1496,2023-08-05,87.8,Completed
45962,5581,2025-05-31,114.71,Completed
45963,6172,2023-02-22,63.94,Completed
45964,4986,2024-08-06,102.55,Completed
45965,3630,2023-12-11,62.67,Completed
45966,13677,2025-05-10,30.49,Completed
45967,6783,2023-02-22,11.21,Pending
45968,12906,2025-05-31,122.53,Completed
45969,11726,2023-01-17,137.7,Completed
45970,8407,2025-05-31,133.06,Completed
45971,13911,2025-05-31,33.8,Completed
45972,14282,2023-02-14,29.25,Completed
45973,7014,2023-07-18,44.53,Completed
45974,3633,2025-05-27,9.2,Completed
45975,11665,2023-07-06,9.07,Completed
45976,14875,2023-04-30,30.91,Completed
45977,3774,2023-04-04,164.99,Cancelled
45978,5387,2024-03-19,128.93,Completed
45979,14291,2023-03-24,77.47,Completed
45980,13948,2023-03-08,193.37,Pending
45981,5613,2023-03-16,101.5,Completed
45982,12460,2024-04-29,28.04,Completed
45983,5996,2025-02-06,240.88,Completed
45984,1755,2025-04-25,66.94,Completed
45985,6141,2024-09-28,81.93,Completed
45986,8996,2023-06-30,18.43,Completed
45987,13689,2023-01-27,41.58,Completed
45988,14992,2024-05-04,115.72,Completed
45989,12604,2025-02-10,64.56,Completed
45990,12759,2024-09-05,107.68,Completed
45991,9825,2025-04-21,82.05,Cancelled
45992,7190,2024-02-16,100.69,Completed
45993,6350,2025-02-09,200.26,Pending
45994,5197,2024-01-07,107.44,Completed
45995,11478,2023-01-08,76.81,Completed
45996,9671,2023-04-29,91.6,Completed
45997,14713,2023-11-18,108.16,Completed
45998,1574,2023-03-01,261.48,Completed
45999,1601,2024-02-29,29.21,Completed
46000,9697,2023-01-17,48.51,Completed
46001,9046,2023-08-31,81.08,Completed
46002,10623,2024-07-07,129.39,Completed
46003,6295,2023-03-21,39.09,Completed
46004,13695,2024-01-16,115.25,Completed
46005,4460,2023-11-05,39.92,Completed
46006,2383,2024-08-20,62.25,Completed
46007,2335,2025-02-21,65.65,Completed
46008,2972,2023-09-08,126.69,Completed
46009,12611,2025-05-31,211.21,Pending
46010,6570,2023-02-28,107.35,Completed
46011,801,2025-05-31,25.45,Completed
46012,13921,2023-10-14,95.96,Completed
46013,4503,2025-05-31,33.98,Completed
46014,2396,2024-10-21,92.22,Completed
46015,13109,2023-11-08,67.98,Completed
46016,6288,2024-02-06,127.52,Completed
46017,421,2023-05-25,50.92,Completed
46018,5509,2024-01-13,60.47,Completed
46019,6379,2023-10-18,98.92,Completed
46020,651,2023-05-08,41.9,Completed
46021,4876,2023-05-07,40.15,Completed
46022,6421,2023-05-03,85.58,Cancelled
46023,6546,2024-05-09,203.91,Completed
46024,14990,2023-09-05,35.03,Completed
46025,3361,2025-01-11,79.93,Completed
46026,2709,2024-04-01,101.16,Completed
46027,9626,2023-09-20,7.52,Completed
46028,13785,2024-04-15,247.43,Completed
46029,2536,2025-02-21,45.61,Pending
46030,3107,2025-05-31,21.25,Completed
46031,5183,2023-08-05,34.0,Completed
46032,5234,2024-02-20,164.64,Completed
46033,2421,2023-08-21,62.34,Completed
46034,9079,2024-12-19,64.77,Completed
46035,9364,2023-01-05,79.26,Completed
46036,6463,2023-06-18,30.86,Completed
46037,11970,2025-01-30,51.62,Completed
46038,4713,2023-10-17,112.46,Completed
46039,14454,2025-05-31,62.3,Completed
46040,11007,2024-09-23,172.19,Completed
46041,243,2024-04-19,101.38,Completed
46042,908,2023-02-23,99.57,Completed
46043,544,2023-01-06,487.34,Completed
46044,6763,2023-09-22,126.31,Completed
46045,12385,2023-02-09,159.94,Pending
46046,304,2024-05-12,64.22,Completed
46047,13279,2024-06-03,25.63,Completed
46048,10209,2025-01-02,18.16,Completed
46049,7422,2023-03-01,109.99,Completed
46050,7544,2023-01-04,26.68,Pending
46051,9403,2023-02-13,126.54,Pending
46052,5396,2023-08-28,101.52,Pending
46053,14953,2023-01-30,39.39,Completed
46054,9061,2023-07-11,35.69,Completed
46055,6949,2023-10-23,76.8,Cancelled
46056,1576,2025-01-11,58.69,Completed
46057,119,2023-02-01,80.13,Completed
