customer_id,signup_date,location,age_group
13562,2023-11-11,Boston,26-35
13563,2024-06-13,Los Angeles,46-55
13564,2024-05-04,New York,36-45
13565,2023-12-23,Houston,55+
13566,2024-01-13,Los Angeles,55+
13567,2023-07-19,Seattle,26-35
13568,2024-02-06,Boston,36-45
13569,2025-04-19,Phoenix,36-45
13570,2025-01-19,Seattle,18-25
13571,2023-05-08,Phoenix,18-25
13572,2023-01-27,New York,46-55
13573,2025-04-02,New York,36-45
13574,2024-04-09,Houston,36-45
13575,2024-04-18,Houston,36-45
13576,2024-11-18,Boston,46-55
13577,2023-10-05,Phoenix,18-25
13578,2024-02-29,Seattle,36-45
13579,2025-05-03,Chicago,26-35
13580,2024-08-15,Seattle,46-55
13581,2023-05-16,Houston,36-45
13582,2023-04-28,Phoenix,55+
13583,2023-06-29,Seattle,26-35
13584,2024-11-06,Seattle,55+
13585,2023-09-18,Houston,46-55
13586,2023-01-19,Seattle,36-45
13587,2025-04-11,Seattle,26-35
13588,2023-05-30,Los Angeles,26-35
13589,2023-01-09,New York,46-55
13590,2023-07-28,Phoenix,36-45
13591,2023-07-27,Seattle,26-35
13592,2024-01-07,Houston,36-45
13593,2025-03-21,New York,36-45
13594,2025-02-13,Seattle,18-25
13595,2024-02-07,Seattle,18-25
13596,2023-12-29,Chicago,18-25
13597,2024-05-03,Houston,26-35
13598,2023-08-03,Phoenix,26-35
13599,2023-02-15,Los Angeles,46-55
13600,2025-04-07,New York,26-35
13601,2023-06-14,New York,18-25
13602,2023-06-24,Los Angeles,26-35
13603,2024-02-21,Phoenix,55+
13604,2024-03-09,Boston,26-35
13605,2023-01-17,Chicago,55+
13606,2023-05-11,Boston,18-25
13607,2023-11-30,Seattle,18-25
13608,2024-08-25,Los Angeles,36-45
13609,2023-07-21,Chicago,36-45
13610,2024-01-08,Phoenix,46-55
13611,2024-05-06,Houston,46-55
13612,2025-02-21,Houston,26-35
13613,2023-10-15,Boston,36-45
13614,2023-04-28,Phoenix,36-45
13615,2024-03-07,Chicago,46-55
13616,2024-10-19,Boston,26-35
13617,2023-04-07,Los Angeles,18-25
13618,2024-01-10,Boston,36-45
13619,2023-01-16,Phoenix,55+
13620,2023-01-30,Seattle,18-25
13621,2024-03-01,Phoenix,26-35
13622,2023-09-20,Houston,26-35
13623,2025-01-14,Los Angeles,46-55
13624,2024-06-14,Houston,26-35
13625,2024-02-04,Chicago,26-35
13626,2023-12-26,Chicago,36-45
13627,2024-03-14,New York,18-25
13628,2023-02-05,Phoenix,18-25
13629,2025-02-25,Los Angeles,26-35
13630,2025-05-29,Los Angeles,26-35
13631,2023-06-09,Houston,26-35
13632,2023-04-17,Boston,18-25
13633,2023-05-07,Boston,26-35
13634,2024-08-05,Houston,46-55
13635,2024-08-05,Seattle,26-35
13636,2025-01-17,Boston,36-45
13637,2024-10-24,Los Angeles,18-25
13638,2024-02-01,Houston,18-25
13639,2024-06-23,Boston,46-55
13640,2024-08-29,New York,26-35
13641,2024-03-27,Phoenix,26-35
13642,2024-02-24,New York,46-55
13643,2024-07-22,Boston,36-45
13644,2024-05-06,Chicago,46-55
13645,2024-07-21,Los Angeles,36-45
13646,2024-06-23,New York,18-25
13647,2024-09-25,New York,55+
13648,2024-07-20,Houston,55+
13649,2024-04-02,Houston,26-35
13650,2024-08-23,Houston,46-55
13651,2024-01-31,Boston,26-35
13652,2023-08-01,Seattle,36-45
13653,2023-01-02,Seattle,18-25
13654,2024-05-08,Chicago,36-45
13655,2024-06-04,New York,18-25
13656,2025-05-06,Phoenix,36-45
13657,2023-11-15,Houston,26-35
13658,2023-12-14,Chicago,26-35
13659,2023-06-27,Boston,36-45
13660,2023-03-04,Chicago,46-55
13661,2024-11-11,Houston,18-25
13662,2023-08-08,Los Angeles,46-55
13663,2024-06-20,New York,26-35
13664,2024-08-28,Houston,46-55
13665,2024-02-20,Phoenix,36-45
13666,2025-02-11,New York,46-55
13667,2024-01-26,Chicago,36-45
13668,2023-09-09,Seattle,36-45
13669,2025-02-28,Phoenix,26-35
13670,2025-01-29,New York,55+
13671,2023-05-25,Phoenix,46-55
13672,2023-01-23,Chicago,26-35
13673,2023-03-21,Houston,18-25
13674,2023-09-10,Seattle,46-55
13675,2025-05-06,Phoenix,55+
13676,2024-05-07,Houston,26-35
13677,2023-11-25,Seattle,55+
13678,2025-02-21,Chicago,18-25
13679,2024-02-04,Seattle,55+
13680,2023-10-05,Chicago,36-45
13681,2025-04-09,Phoenix,26-35
13682,2025-01-18,Phoenix,26-35
13683,2025-01-13,Chicago,36-45
13684,2024-03-27,Phoenix,36-45
13685,2024-11-26,Phoenix,55+
13686,2023-06-08,Phoenix,46-55
13687,2024-05-20,Boston,36-45
13688,2025-05-16,Phoenix,55+
13689,2023-09-14,New York,36-45
13690,2024-11-30,Chicago,46-55
13691,2024-03-08,Chicago,46-55
13692,2023-02-05,Los Angeles,55+
13693,2024-11-03,Houston,18-25
13694,2023-05-29,Los Angeles,36-45
13695,2024-07-10,Phoenix,26-35
13696,2023-03-17,Phoenix,26-35
13697,2025-04-14,Seattle,26-35
13698,2023-09-15,New York,46-55
13699,2023-07-19,New York,26-35
13700,2023-04-24,New York,26-35
13701,2025-04-13,New York,26-35
13702,2024-09-19,New York,26-35
13703,2024-10-15,New York,36-45
13704,2024-03-15,New York,18-25
13705,2024-02-23,New York,18-25
13706,2023-04-07,Seattle,36-45
13707,2024-05-08,Boston,18-25
13708,2023-08-06,New York,18-25
13709,2025-05-10,Chicago,46-55
13710,2024-12-02,New York,46-55
13711,2023-12-30,Houston,26-35
13712,2023-05-14,New York,26-35
13713,2024-11-22,Boston,55+
13714,2023-04-18,Seattle,18-25
13715,2023-06-16,Phoenix,36-45
13716,2023-07-06,Boston,36-45
13717,2024-05-05,Boston,46-55
13718,2024-11-24,Phoenix,55+
13719,2023-10-04,New York,26-35
13720,2023-03-16,Seattle,26-35
13721,2024-02-14,Seattle,36-45
13722,2024-10-21,New York,55+
13723,2023-07-15,Phoenix,46-55
13724,2023-07-13,Houston,36-45
13725,2025-04-14,Los Angeles,46-55
13726,2025-04-20,Chicago,18-25
13727,2025-05-22,Phoenix,26-35
13728,2024-12-12,New York,18-25
13729,2023-06-15,Chicago,18-25
13730,2023-07-06,New York,36-45
13731,2023-10-27,Los Angeles,46-55
13732,2023-10-08,Los Angeles,36-45
13733,2025-04-22,Phoenix,36-45
13734,2024-11-26,Chicago,18-25
13735,2024-09-29,Boston,36-45
13736,2023-06-13,Seattle,26-35
13737,2025-03-12,Seattle,36-45
13738,2024-12-30,Chicago,26-35
13739,2023-05-25,Boston,36-45
13740,2025-02-06,Los Angeles,26-35
13741,2023-08-28,New York,36-45
13742,2023-03-13,Seattle,18-25
13743,2024-08-01,Boston,26-35
13744,2024-07-30,Boston,26-35
13745,2023-03-25,Phoenix,36-45
13746,2023-10-08,Houston,36-45
13747,2025-05-24,Los Angeles,55+
13748,2024-08-20,Boston,36-45
13749,2024-10-05,Los Angeles,26-35
13750,2023-07-07,Phoenix,46-55
13751,2023-03-11,New York,26-35
13752,2023-09-01,Chicago,18-25
13753,2023-08-08,Los Angeles,36-45
13754,2023-07-26,Phoenix,18-25
13755,2023-06-19,Phoenix,18-25
13756,2024-05-21,Phoenix,46-55
13757,2023-10-17,Seattle,46-55
13758,2024-12-23,Seattle,46-55
13759,2023-06-12,Seattle,26-35
13760,2024-02-14,Chicago,46-55
13761,2023-01-13,Seattle,36-45
13762,2024-02-29,Los Angeles,46-55
13763,2023-02-19,Boston,36-45
13764,2025-05-11,Phoenix,36-45
13765,2024-11-27,Chicago,18-25
13766,2024-03-07,Seattle,36-45
13767,2023-03-18,New York,36-45
13768,2024-06-05,Houston,26-35
13769,2024-10-30,Los Angeles,36-45
13770,2023-06-18,Chicago,36-45
13771,2024-05-15,Houston,36-45
13772,2024-12-18,Houston,26-35
13773,2024-11-07,Seattle,18-25
13774,2024-12-08,Chicago,26-35
13775,2025-02-13,Boston,46-55
13776,2025-04-06,Boston,26-35
13777,2023-12-24,Chicago,18-25
13778,2024-05-16,Chicago,55+
13779,2024-11-27,Phoenix,26-35
13780,2024-09-06,New York,36-45
13781,2025-05-27,Boston,55+
13782,2023-01-13,Phoenix,36-45
13783,2023-11-09,Houston,46-55
13784,2023-09-05,Houston,55+
13785,2023-08-20,Houston,46-55
13786,2023-07-16,Chicago,36-45
13787,2024-09-16,Los Angeles,26-35
13788,2023-03-16,Phoenix,26-35
13789,2024-10-15,Los Angeles,46-55
13790,2024-09-02,Seattle,46-55
13791,2023-08-09,New York,46-55
13792,2023-08-11,New York,36-45
13793,2024-07-08,Phoenix,26-35
13794,2024-11-02,Houston,26-35
13795,2025-02-11,Seattle,18-25
13796,2025-01-20,Boston,46-55
13797,2025-04-30,New York,26-35
13798,2024-05-27,Los Angeles,26-35
13799,2025-03-11,Los Angeles,46-55
13800,2024-12-13,Boston,18-25
13801,2025-02-27,Chicago,55+
13802,2023-01-11,Houston,18-25
13803,2025-04-30,Chicago,55+
13804,2024-02-22,Phoenix,26-35
13805,2024-12-04,New York,18-25
13806,2023-04-23,Boston,36-45
13807,2023-12-15,Boston,46-55
13808,2023-08-28,Boston,26-35
13809,2023-09-14,Chicago,36-45
13810,2023-04-19,Chicago,55+
13811,2024-12-10,Phoenix,26-35
13812,2023-01-09,Los Angeles,46-55
13813,2023-10-03,Los Angeles,26-35
13814,2023-06-03,Seattle,26-35
13815,2024-06-02,Phoenix,26-35
13816,2023-08-12,Boston,26-35
13817,2023-08-17,Los Angeles,18-25
13818,2024-03-06,Phoenix,26-35
13819,2024-07-29,Los Angeles,26-35
13820,2023-04-17,Seattle,36-45
13821,2023-06-04,Phoenix,36-45
13822,2023-08-06,Los Angeles,36-45
13823,2025-05-07,Boston,26-35
13824,2023-12-16,Chicago,55+
13825,2024-06-11,Chicago,26-35
13826,2023-08-01,Seattle,26-35
13827,2024-03-08,Boston,36-45
13828,2023-03-07,Los Angeles,36-45
13829,2023-01-31,Boston,18-25
13830,2024-02-17,Phoenix,26-35
13831,2023-12-18,Chicago,46-55
13832,2023-05-01,New York,36-45
13833,2024-08-28,Seattle,26-35
13834,2025-05-24,Los Angeles,55+
13835,2023-12-15,New York,18-25
13836,2024-07-04,New York,36-45
13837,2025-04-28,Seattle,26-35
13838,2025-01-02,Houston,18-25
13839,2024-02-13,New York,26-35
13840,2024-10-11,New York,36-45
13841,2023-04-23,Boston,18-25
13842,2024-03-27,Houston,36-45
13843,2023-09-03,Houston,55+
13844,2023-05-22,Houston,46-55
13845,2024-01-11,Seattle,26-35
13846,2023-04-26,Phoenix,18-25
13847,2024-09-07,Houston,26-35
13848,2024-02-06,Boston,26-35
13849,2024-04-12,Phoenix,55+
13850,2023-05-09,Los Angeles,55+
13851,2023-05-04,Phoenix,26-35
13852,2024-05-28,Los Angeles,18-25
13853,2025-05-17,Houston,55+
13854,2023-03-26,Houston,46-55
13855,2023-09-09,Los Angeles,36-45
13856,2025-02-04,Chicago,26-35
13857,2023-03-05,Boston,26-35
13858,2025-02-10,Phoenix,55+
13859,2024-04-06,Boston,18-25
13860,2023-12-26,Boston,46-55
13861,2023-09-30,New York,18-25
13862,2023-09-19,Houston,55+
13863,2023-09-27,Phoenix,36-45
13864,2025-02-18,Boston,26-35
13865,2024-09-29,Phoenix,18-25
13866,2024-08-13,Boston,36-45
13867,2024-12-04,Houston,26-35
13868,2023-08-15,Boston,36-45
13869,2024-06-28,Los Angeles,26-35
13870,2024-02-10,Houston,18-25
13871,2024-11-20,Phoenix,36-45
13872,2023-09-30,Seattle,36-45
13873,2024-07-20,Chicago,26-35
13874,2025-02-16,Boston,26-35
13875,2023-12-21,Los Angeles,36-45
13876,2023-02-28,Houston,36-45
13877,2024-03-30,New York,18-25
13878,2023-11-01,Seattle,18-25
13879,2024-08-15,Seattle,18-25
13880,2025-04-17,Houston,36-45
13881,2024-03-03,Seattle,36-45
13882,2024-02-15,Phoenix,26-35
13883,2024-07-30,Phoenix,46-55
13884,2023-04-02,New York,26-35
13885,2023-08-12,Los Angeles,36-45
13886,2025-03-20,Phoenix,18-25
13887,2024-08-13,Los Angeles,36-45
13888,2023-01-12,Los Angeles,36-45
13889,2023-06-30,Houston,46-55
13890,2024-08-24,Los Angeles,46-55
13891,2024-11-04,Boston,46-55
13892,2025-01-09,Phoenix,46-55
13893,2023-09-15,Phoenix,26-35
13894,2025-03-31,Chicago,26-35
13895,2024-05-02,Seattle,55+
13896,2024-09-05,Los Angeles,55+
13897,2024-06-09,Chicago,36-45
13898,2023-04-19,Houston,26-35
13899,2025-04-28,Chicago,46-55
13900,2023-04-19,Seattle,26-35
13901,2023-08-13,Los Angeles,18-25
13902,2024-12-17,Seattle,36-45
13903,2024-06-28,Phoenix,18-25
13904,2025-01-08,Houston,26-35
13905,2024-03-30,Los Angeles,46-55
13906,2023-11-29,Houston,26-35
13907,2025-03-23,New York,55+
13908,2023-02-01,Los Angeles,55+
13909,2025-01-24,New York,46-55
13910,2023-07-23,Chicago,55+
13911,2025-01-17,Los Angeles,36-45
13912,2023-05-03,New York,36-45
13913,2024-05-26,Boston,46-55
13914,2025-02-21,Phoenix,26-35
13915,2024-02-22,Chicago,26-35
13916,2024-10-19,Los Angeles,36-45
13917,2024-12-09,Los Angeles,36-45
13918,2024-10-10,Phoenix,46-55
13919,2025-03-26,Phoenix,36-45
13920,2024-01-29,Seattle,36-45
13921,2023-06-02,New York,36-45
13922,2023-02-12,New York,26-35
13923,2023-08-06,New York,18-25
13924,2023-05-07,Seattle,46-55
13925,2024-05-06,Houston,18-25
13926,2023-06-12,Chicago,55+
13927,2023-02-04,Los Angeles,46-55
13928,2023-02-01,Chicago,36-45
13929,2025-01-02,Phoenix,55+
13930,2024-06-05,Boston,36-45
13931,2023-11-12,Chicago,18-25
13932,2025-02-26,Chicago,36-45
13933,2023-03-03,New York,26-35
13934,2025-05-13,Phoenix,26-35
13935,2024-06-26,Chicago,26-35
13936,2023-06-11,Los Angeles,46-55
13937,2024-08-21,New York,36-45
13938,2024-11-03,Seattle,26-35
13939,2024-01-14,Chicago,26-35
13940,2025-01-29,Phoenix,36-45
13941,2023-05-13,Boston,26-35
13942,2023-09-03,Los Angeles,26-35
13943,2023-03-24,Boston,46-55
13944,2023-07-05,Phoenix,26-35
13945,2023-07-30,Phoenix,18-25
13946,2025-03-19,Phoenix,26-35
13947,2023-03-10,Boston,36-45
13948,2024-01-12,Houston,46-55
13949,2024-04-14,Los Angeles,55+
13950,2025-03-02,Phoenix,36-45
13951,2025-05-28,Houston,26-35
13952,2024-10-25,New York,26-35
13953,2025-05-05,Houston,18-25
13954,2024-11-24,New York,36-45
13955,2025-04-28,Boston,36-45
13956,2024-09-15,Seattle,36-45
13957,2023-03-12,Seattle,26-35
13958,2023-12-21,Houston,26-35
13959,2024-07-23,Boston,26-35
13960,2023-11-05,Phoenix,46-55
13961,2023-08-29,Houston,18-25
13962,2024-05-23,Houston,36-45
13963,2025-04-02,Phoenix,18-25
13964,2023-01-31,New York,36-45
13965,2024-11-08,Phoenix,18-25
13966,2024-09-28,Los Angeles,18-25
13967,2025-04-29,Seattle,18-25
13968,2025-03-30,Seattle,26-35
13969,2024-11-02,Houston,26-35
13970,2024-04-03,Los Angeles,46-55
13971,2023-06-29,Phoenix,26-35
13972,2024-04-25,Seattle,18-25
13973,2024-11-05,Boston,36-45
13974,2025-02-28,Phoenix,36-45
13975,2024-11-26,Chicago,26-35
13976,2023-06-22,Los Angeles,36-45
13977,2024-06-12,Seattle,46-55
13978,2023-10-20,Chicago,26-35
13979,2023-01-09,Los Angeles,36-45
13980,2023-06-26,Boston,18-25
13981,2023-04-10,Chicago,18-25
13982,2025-01-12,Chicago,55+
13983,2023-08-16,Los Angeles,26-35
13984,2023-09-08,Phoenix,26-35
13985,2025-04-25,New York,55+
13986,2023-11-30,Phoenix,36-45
13987,2023-01-09,New York,36-45
13988,2023-09-08,Los Angeles,36-45
13989,2023-04-16,Houston,36-45
13990,2023-04-01,Phoenix,46-55
13991,2023-03-10,Chicago,18-25
13992,2024-06-06,Phoenix,26-35
13993,2023-06-16,Los Angeles,26-35
13994,2023-11-15,Houston,18-25
13995,2025-01-29,Houston,26-35
13996,2024-01-09,Phoenix,36-45
13997,2025-03-17,Phoenix,18-25
13998,2024-03-14,Boston,26-35
13999,2023-12-18,Phoenix,36-45
14000,2024-10-23,Los Angeles,36-45
14001,2023-03-06,New York,46-55
14002,2023-03-20,Boston,46-55
14003,2024-07-28,New York,55+
14004,2024-03-04,Chicago,36-45
14005,2024-11-27,Seattle,36-45
14006,2025-03-18,Los Angeles,46-55
14007,2023-12-09,Boston,46-55
14008,2024-06-09,Houston,36-45
14009,2024-03-17,Boston,36-45
14010,2025-05-14,Chicago,26-35
14011,2025-01-02,Houston,46-55
14012,2025-03-14,Boston,46-55
14013,2023-08-13,Houston,46-55
14014,2024-11-11,Phoenix,18-25
14015,2023-08-22,Houston,26-35
14016,2023-07-03,Boston,26-35
14017,2025-04-11,Houston,46-55
14018,2023-01-18,Los Angeles,46-55
14019,2025-04-30,Phoenix,26-35
14020,2023-05-12,Phoenix,36-45
14021,2024-12-22,Chicago,18-25
14022,2023-09-01,Phoenix,26-35
14023,2023-11-05,New York,26-35
14024,2023-07-10,Los Angeles,46-55
14025,2024-05-30,Chicago,46-55
14026,2023-11-03,New York,26-35
14027,2024-08-02,Houston,36-45
14028,2023-01-14,Seattle,36-45
14029,2023-02-26,New York,26-35
14030,2023-03-29,Chicago,55+
14031,2024-01-05,Phoenix,46-55
14032,2024-12-18,Los Angeles,26-35
14033,2025-02-21,Seattle,36-45
14034,2023-08-04,Chicago,26-35
14035,2024-05-21,New York,36-45
14036,2024-11-07,Seattle,36-45
14037,2023-09-12,New York,18-25
14038,2023-12-27,Chicago,46-55
14039,2024-04-06,Seattle,36-45
14040,2023-04-29,Boston,55+
14041,2023-01-23,Boston,18-25
14042,2023-05-15,Chicago,46-55
14043,2024-07-06,Boston,46-55
14044,2023-03-06,Chicago,18-25
14045,2023-06-17,Phoenix,26-35
14046,2023-10-25,Seattle,46-55
14047,2023-03-10,Chicago,36-45
14048,2023-06-18,Houston,26-35
14049,2025-03-13,Los Angeles,55+
14050,2023-01-18,Los Angeles,18-25
14051,2024-07-29,Houston,26-35
14052,2023-12-05,New York,36-45
14053,2024-08-15,New York,36-45
14054,2024-06-02,New York,26-35
14055,2023-07-16,Seattle,36-45
14056,2025-01-16,New York,36-45
14057,2024-03-09,Phoenix,36-45
14058,2024-12-25,Houston,36-45
14059,2023-12-24,Los Angeles,26-35
14060,2025-05-17,Houston,46-55
14061,2024-11-09,Los Angeles,26-35
14062,2025-05-01,New York,55+
14063,2024-03-29,Phoenix,18-25
14064,2024-02-22,Chicago,26-35
14065,2024-10-27,Chicago,18-25
14066,2025-02-14,Boston,36-45
14067,2025-04-29,New York,26-35
14068,2023-10-13,New York,36-45
14069,2024-12-04,Houston,46-55
14070,2023-07-05,Phoenix,26-35
14071,2024-04-25,Phoenix,18-25
14072,2023-06-08,Houston,46-55
14073,2023-11-03,Phoenix,26-35
14074,2025-03-31,Seattle,26-35
14075,2023-05-09,Seattle,26-35
14076,2024-07-11,Phoenix,26-35
14077,2024-06-06,Seattle,26-35
14078,2023-04-17,Chicago,36-45
14079,2023-10-15,Phoenix,26-35
14080,2024-05-10,Seattle,46-55
14081,2023-06-14,New York,26-35
14082,2024-12-06,Chicago,36-45
14083,2025-05-06,New York,26-35
14084,2023-07-09,New York,55+
14085,2023-06-14,Seattle,36-45
14086,2024-02-05,Seattle,18-25
14087,2024-10-20,Houston,26-35
14088,2023-09-06,Boston,18-25
14089,2023-01-18,Phoenix,18-25
14090,2024-04-21,Phoenix,36-45
14091,2025-04-22,Phoenix,26-35
14092,2023-12-11,Phoenix,55+
14093,2024-01-06,Seattle,18-25
14094,2025-05-03,Chicago,46-55
14095,2024-09-03,Los Angeles,26-35
14096,2024-09-25,New York,26-35
14097,2024-05-10,Boston,55+
14098,2025-05-08,Boston,46-55
14099,2024-08-29,Los Angeles,36-45
14100,2025-02-27,Los Angeles,36-45
14101,2024-09-08,Los Angeles,55+
14102,2024-10-09,Seattle,36-45
14103,2023-09-13,Chicago,18-25
14104,2023-09-25,Los Angeles,18-25
14105,2024-11-20,Chicago,36-45
14106,2023-09-19,Seattle,36-45
14107,2024-05-10,Houston,36-45
14108,2023-08-08,Houston,18-25
14109,2024-12-20,Boston,55+
14110,2023-04-08,Houston,36-45
14111,2024-12-31,Chicago,36-45
14112,2024-06-15,Chicago,18-25
14113,2023-06-14,New York,55+
14114,2024-04-22,Los Angeles,36-45
14115,2023-09-06,Phoenix,36-45
14116,2023-10-12,Phoenix,55+
14117,2023-11-06,Los Angeles,55+
14118,2023-02-25,Phoenix,26-35
14119,2025-05-18,Phoenix,55+
14120,2023-01-28,Seattle,36-45
14121,2024-08-06,Phoenix,18-25
14122,2023-11-24,Boston,26-35
14123,2024-07-23,Chicago,26-35
14124,2023-11-10,Chicago,36-45
14125,2024-08-16,Chicago,36-45
14126,2024-10-04,Los Angeles,26-35
14127,2024-08-31,Houston,46-55
14128,2023-04-11,Boston,46-55
14129,2024-08-01,Boston,36-45
14130,2023-09-04,Phoenix,55+
14131,2023-01-26,New York,46-55
14132,2024-01-01,Chicago,26-35
14133,2024-01-17,Seattle,46-55
14134,2024-02-16,Boston,55+
14135,2024-09-12,Boston,18-25
14136,2023-09-30,New York,55+
14137,2023-10-05,Phoenix,18-25
14138,2023-02-23,Boston,36-45
14139,2024-08-28,Boston,46-55
14140,2024-05-15,Houston,46-55
14141,2023-11-04,New York,36-45
14142,2024-09-13,Seattle,36-45
14143,2024-04-18,Seattle,36-45
14144,2024-02-18,Phoenix,36-45
14145,2024-03-26,Phoenix,26-35
14146,2024-07-14,Chicago,36-45
14147,2024-08-04,Houston,46-55
14148,2023-09-12,Phoenix,26-35
14149,2023-05-04,Houston,36-45
14150,2023-05-18,Chicago,18-25
14151,2024-07-17,Seattle,36-45
14152,2025-02-08,New York,18-25
14153,2023-12-27,Boston,26-35
14154,2023-05-30,Boston,26-35
14155,2024-10-28,Los Angeles,18-25
14156,2025-01-03,Los Angeles,26-35
14157,2025-02-14,Los Angeles,26-35
14158,2024-06-18,Boston,26-35
14159,2025-01-28,Houston,26-35
14160,2023-01-14,Los Angeles,55+
14161,2023-04-05,New York,18-25
14162,2023-03-23,Phoenix,46-55
14163,2024-09-19,Houston,36-45
14164,2023-03-03,Boston,18-25
14165,2024-03-13,New York,26-35
14166,2024-02-21,Seattle,55+
14167,2023-10-01,Boston,36-45
14168,2025-02-05,Houston,18-25
14169,2023-05-31,Houston,26-35
14170,2023-11-07,Houston,26-35
14171,2024-11-13,Chicago,46-55
14172,2023-01-27,Phoenix,55+
14173,2024-08-15,Los Angeles,18-25
14174,2024-12-20,Chicago,26-35
14175,2025-04-01,Phoenix,26-35
14176,2025-02-11,Boston,55+
14177,2023-10-09,Los Angeles,36-45
14178,2024-05-31,Seattle,46-55
14179,2023-03-10,Chicago,26-35
14180,2023-08-16,Chicago,36-45
14181,2023-03-25,New York,26-35
14182,2023-10-05,Seattle,55+
14183,2025-02-10,Seattle,26-35
14184,2023-11-02,Chicago,46-55
14185,2024-05-10,Houston,26-35
14186,2024-01-17,Boston,36-45
14187,2024-02-09,Seattle,26-35
14188,2025-05-04,Chicago,18-25
14189,2023-09-18,Houston,26-35
14190,2024-07-06,Phoenix,36-45
14191,2024-01-06,Phoenix,18-25
14192,2023-02-23,Seattle,18-25
14193,2024-03-07,Houston,26-35
14194,2024-12-17,New York,26-35
14195,2023-03-29,New York,26-35
14196,2023-03-03,Phoenix,26-35
14197,2023-05-16,Boston,18-25
14198,2024-11-04,Chicago,18-25
14199,2024-09-29,Seattle,46-55
14200,2024-05-12,Seattle,18-25
14201,2024-02-17,Phoenix,36-45
14202,2025-02-21,Phoenix,26-35
14203,2024-11-06,Houston,55+
14204,2024-12-16,New York,18-25
14205,2024-12-17,Boston,46-55
14206,2024-07-20,Houston,26-35
14207,2024-02-08,Phoenix,18-25
14208,2025-01-31,Los Angeles,26-35
14209,2025-03-26,Chicago,26-35
14210,2023-01-21,Phoenix,26-35
14211,2023-02-15,Houston,26-35
14212,2025-04-24,Los Angeles,55+
14213,2023-09-02,Los Angeles,26-35
14214,2025-02-08,Phoenix,26-35
14215,2023-12-09,Boston,46-55
14216,2023-04-15,New York,46-55
14217,2023-03-12,Los Angeles,18-25
14218,2023-05-18,Seattle,36-45
14219,2023-08-09,Chicago,26-35
14220,2024-03-06,Houston,18-25
14221,2024-09-10,Houston,26-35
14222,2025-05-19,Houston,18-25
14223,2024-01-24,Seattle,26-35
14224,2024-04-01,Phoenix,26-35
14225,2024-04-04,Houston,26-35
14226,2024-04-20,Seattle,36-45
14227,2024-04-01,Houston,36-45
14228,2023-01-08,Chicago,36-45
14229,2023-01-02,Seattle,36-45
14230,2023-03-28,New York,46-55
14231,2023-03-31,Boston,46-55
14232,2024-09-13,Phoenix,46-55
14233,2023-06-30,Phoenix,18-25
14234,2025-02-27,Houston,26-35
14235,2025-03-29,Chicago,36-45
14236,2025-05-09,Los Angeles,26-35
14237,2025-04-07,Seattle,18-25
14238,2023-08-28,Houston,26-35
14239,2024-03-25,Seattle,55+
14240,2023-06-04,Houston,26-35
14241,2024-12-11,Phoenix,26-35
14242,2025-02-21,Phoenix,18-25
14243,2025-01-19,Houston,36-45
14244,2024-01-17,Phoenix,26-35
14245,2024-10-30,Chicago,18-25
14246,2023-03-27,Los Angeles,55+
14247,2023-02-05,Los Angeles,46-55
14248,2024-10-25,Seattle,36-45
14249,2024-01-10,Los Angeles,55+
14250,2025-05-27,Seattle,26-35
14251,2023-03-27,Houston,36-45
14252,2025-01-23,Boston,26-35
14253,2024-02-27,Houston,36-45
14254,2024-12-29,Houston,18-25
14255,2024-12-20,Chicago,18-25
14256,2025-03-17,Los Angeles,26-35
14257,2023-09-20,Phoenix,18-25
14258,2025-04-16,Phoenix,26-35
14259,2023-05-14,New York,36-45
14260,2023-03-14,New York,36-45
14261,2024-01-16,Seattle,18-25
14262,2024-12-30,Boston,18-25
14263,2024-02-22,Seattle,36-45
14264,2024-12-31,Phoenix,36-45
14265,2024-10-04,Los Angeles,18-25
14266,2023-07-04,Seattle,36-45
14267,2025-04-15,Houston,46-55
14268,2023-02-23,Phoenix,18-25
14269,2025-03-02,Boston,26-35
14270,2023-09-26,Boston,26-35
14271,2024-03-16,Phoenix,55+
14272,2024-01-08,New York,18-25
14273,2023-06-01,Los Angeles,26-35
14274,2023-11-12,Phoenix,46-55
14275,2023-06-19,Houston,26-35
14276,2023-06-29,Houston,36-45
14277,2023-06-14,Chicago,18-25
14278,2024-03-06,Houston,55+
14279,2024-12-03,Phoenix,46-55
14280,2024-05-16,Phoenix,36-45
14281,2025-02-25,Houston,18-25
14282,2024-07-14,New York,18-25
14283,2024-08-30,Los Angeles,36-45
14284,2024-08-11,Boston,26-35
14285,2024-01-31,Phoenix,36-45
14286,2024-08-30,Houston,36-45
14287,2023-03-03,Boston,46-55
14288,2025-01-27,Houston,26-35
14289,2024-11-16,Phoenix,36-45
14290,2023-08-05,Chicago,46-55
14291,2024-11-07,Los Angeles,26-35
14292,2023-01-12,Phoenix,46-55
14293,2023-07-11,Boston,18-25
14294,2023-02-27,Houston,36-45
14295,2024-11-18,Chicago,55+
14296,2024-10-27,Seattle,26-35
14297,2024-12-17,Phoenix,26-35
14298,2023-01-04,Los Angeles,18-25
14299,2024-03-17,Chicago,36-45
14300,2024-09-12,Boston,36-45
14301,2023-05-17,Houston,18-25
14302,2024-07-26,New York,46-55
14303,2023-03-16,Seattle,46-55
14304,2023-06-09,Seattle,55+
