customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
10358,450,1,280.48,3,1,4,314,Regular
10359,749,1,417.73,2,1,4,214,Can't Lose Them
10362,315,3,149.44,4,2,2,422,Potential Loyalists
10363,1,2,250.23,5,1,3,513,New Customers
10364,745,1,44.65,2,1,1,211,Hibernating
10365,1,1,155.13,5,1,2,512,New Customers
10366,820,1,162.34,2,1,3,213,Hibernating
10368,506,1,52.56,3,1,1,311,Regular
10369,1,4,587.87,5,3,4,534,Loyal Customers
10371,718,1,56.94,2,1,1,211,Hibernating
10372,1,2,201.51,5,1,3,513,New Customers
10373,479,2,65.67,3,1,1,311,Regular
10374,1,1,139.49,5,1,2,512,New Customers
10375,745,3,164.23,2,2,3,223,Hibernating
10377,875,1,46.7,2,1,1,211,Hibernating
10378,498,2,213.36,3,1,3,313,Regular
10381,297,2,82.75,4,1,1,411,New Customers
10382,98,5,546.69,4,3,4,434,Loyal Customers
10383,830,1,23.45,2,1,1,211,Hibernating
10385,318,1,33.42,4,1,1,411,New Customers
10386,1,3,333.26,5,2,4,524,Potential Loyalists
10387,1,1,122.28,5,1,2,512,New Customers
10388,697,1,13.29,2,1,1,211,Hibernating
10389,586,1,42.84,3,1,1,311,Regular
10390,1,1,104.51,5,1,2,512,New Customers
10391,771,1,53.84,2,1,1,211,Hibernating
10392,756,2,257.53,2,1,3,213,Hibernating
10394,502,2,215.99,3,1,3,313,Regular
10395,300,2,412.59000000000003,4,1,4,414,New Customers
10396,731,1,108.12,2,1,2,212,Hibernating
10397,126,2,207.94,4,1,3,413,New Customers
10398,610,1,86.14,3,1,2,312,Regular
10399,140,1,23.07,4,1,1,411,New Customers
10402,438,1,64.29,3,1,1,311,Regular
10403,366,1,159.67,4,1,3,413,New Customers
10404,802,2,241.33,2,1,3,213,Hibernating
10405,216,3,150.74,4,2,2,422,Potential Loyalists
10406,618,2,141.44,3,1,2,312,Regular
10407,467,2,364.93,3,1,4,314,Regular
10411,1,2,101.28,5,1,2,512,New Customers
10412,228,4,185.01,4,3,3,433,Loyal Customers
10413,1,4,699.26,5,3,4,534,Loyal Customers
10414,1,2,74.09,5,1,1,511,New Customers
10417,527,3,573.07,3,2,4,324,Regular
10418,298,4,505.55999999999995,4,3,4,434,Loyal Customers
10419,1,1,25.16,5,1,1,511,New Customers
10420,617,2,131.46,3,1,2,312,Regular
10421,300,1,214.75,4,1,3,413,New Customers
10422,270,2,220.04000000000002,4,1,3,413,New Customers
10424,1,1,78.51,5,1,1,511,New Customers
10425,355,1,117.4,4,1,2,412,New Customers
10427,344,3,187.85000000000002,4,2,3,423,Potential Loyalists
10429,569,2,264.95,3,1,3,313,Regular
10430,294,3,274.8,4,2,3,423,Potential Loyalists
10431,672,1,37.85,2,1,1,211,Hibernating
10432,489,1,60.71,3,1,1,311,Regular
10433,1,1,23.16,5,1,1,511,New Customers
10434,729,1,22.07,2,1,1,211,Hibernating
10435,820,1,74.35,2,1,1,211,Hibernating
10437,734,1,91.17,2,1,2,212,Hibernating
10439,1,1,24.52,5,1,1,511,New Customers
10443,109,2,220.71,4,1,3,413,New Customers
10446,657,1,48.81,2,1,1,211,Hibernating
10449,153,2,102.66999999999999,4,1,2,412,New Customers
10450,833,1,89.89,2,1,2,212,Hibernating
10451,626,2,147.07,3,1,2,312,Regular
10452,1,2,158.12,5,1,3,513,New Customers
10453,642,1,181.02,3,1,3,313,Regular
10456,847,1,35.74,2,1,1,211,Hibernating
10457,404,3,372.74,3,2,4,324,Regular
10458,585,1,54.52,3,1,1,311,Regular
10459,539,1,98.21,3,1,2,312,Regular
10460,141,2,59.72,4,1,1,411,New Customers
10461,211,1,72.43,4,1,1,411,New Customers
10462,856,1,100.51,2,1,2,212,Hibernating
10463,659,1,72.14,2,1,1,211,Hibernating
10464,158,1,113.88,4,1,2,412,New Customers
10465,220,1,51.34,4,1,1,411,New Customers
10466,322,2,161.13,4,1,3,413,New Customers
10467,766,1,226.28,2,1,3,213,Hibernating
10469,788,1,4.19,2,1,1,211,Hibernating
10470,289,3,240.2,4,2,3,423,Potential Loyalists
10472,810,1,115.43,2,1,2,212,Hibernating
10476,231,2,126.38,4,1,2,412,New Customers
10477,1,1,50.35,5,1,1,511,New Customers
10478,882,1,46.64,2,1,1,211,Hibernating
10479,614,1,80.42,3,1,1,311,Regular
10481,498,2,316.73,3,1,4,314,Regular
10482,191,3,229.83,4,2,3,423,Potential Loyalists
10483,63,2,139.48,5,1,2,512,New Customers
10484,423,1,164.75,3,1,3,313,Regular
10485,1,3,210.16,5,2,3,523,Potential Loyalists
10486,597,1,115.28,3,1,2,312,Regular
10487,54,2,171.12,5,1,3,513,New Customers
10488,509,2,84.91,3,1,2,312,Regular
10489,527,1,235.91,3,1,3,313,Regular
10491,792,1,24.99,2,1,1,211,Hibernating
10492,854,1,461.03,2,1,4,214,Can't Lose Them
10494,1,2,73.03,5,1,1,511,New Customers
10495,1,3,220.59,5,2,3,523,Potential Loyalists
10496,858,1,78.66,2,1,1,211,Hibernating
10497,502,1,190.53,3,1,3,313,Regular
10498,305,1,32.9,4,1,1,411,New Customers
10499,343,2,266.13,4,1,3,413,New Customers
10501,345,1,99.87,4,1,2,412,New Customers
10503,619,1,250.87,3,1,3,313,Regular
10504,825,1,61.18,2,1,1,211,Hibernating
10505,730,1,104.26,2,1,2,212,Hibernating
10506,777,1,208.62,2,1,3,213,Hibernating
10507,426,1,258.64,3,1,3,313,Regular
10509,816,1,63.68,2,1,1,211,Hibernating
10510,697,1,66.97,2,1,1,211,Hibernating
10511,625,3,143.68,3,2,2,322,Regular
10515,362,3,250.72,4,2,3,423,Potential Loyalists
10516,1,1,162.35,5,1,3,513,New Customers
10517,249,3,420.39,4,2,4,424,Potential Loyalists
10518,509,1,295.01,3,1,4,314,Regular
10519,751,1,106.65,2,1,2,212,Hibernating
10521,266,3,272.62,4,2,3,423,Potential Loyalists
10523,720,2,248.11,2,1,3,213,Hibernating
10524,558,1,40.9,3,1,1,311,Regular
10525,798,1,71.98,2,1,1,211,Hibernating
10526,497,1,37.46,3,1,1,311,Regular
10527,413,1,46.39,3,1,1,311,Regular
10528,281,2,200.37,4,1,3,413,New Customers
10529,49,2,237.99,5,1,3,513,New Customers
10530,641,2,235.85,3,1,3,313,Regular
10531,1,3,190.77,5,2,3,523,Potential Loyalists
10532,632,1,24.11,3,1,1,311,Regular
10533,92,1,51.98,4,1,1,411,New Customers
10534,1,2,121.05,5,1,2,512,New Customers
10535,715,1,109.63,2,1,2,212,Hibernating
10536,460,2,79.43,3,1,1,311,Regular
10537,536,2,167.19,3,1,3,313,Regular
10538,428,1,180.04,3,1,3,313,Regular
10539,263,2,87.21000000000001,4,1,2,412,New Customers
10540,1,1,24.54,5,1,1,511,New Customers
10541,13,1,31.18,5,1,1,511,New Customers
10542,808,3,259.23,2,2,3,223,Hibernating
10543,231,2,164.20999999999998,4,1,3,413,New Customers
10544,630,1,38.1,3,1,1,311,Regular
10546,521,1,104.08,3,1,2,312,Regular
10547,331,2,333.87,4,1,4,414,New Customers
10549,201,1,100.95,4,1,2,412,New Customers
10550,506,1,60.29,3,1,1,311,Regular
10551,846,2,126.75999999999999,2,1,2,212,Hibernating
10552,22,4,520.5,5,3,4,534,Loyal Customers
10555,28,2,198.93,5,1,3,513,New Customers
10557,1,1,287.77,5,1,4,514,New Customers
10559,483,1,108.66,3,1,2,312,Regular
10560,131,3,353.48,4,2,4,424,Potential Loyalists
10561,325,1,160.17,4,1,3,413,New Customers
10563,426,3,166.72,3,2,3,323,Regular
10564,449,1,105.2,3,1,2,312,Regular
10565,181,3,370.34,4,2,4,424,Potential Loyalists
10566,220,1,97.19,4,1,2,412,New Customers
10569,391,2,345.66,3,1,4,314,Regular
10572,426,3,394.84000000000003,3,2,4,324,Regular
10574,819,1,115.66,2,1,2,212,Hibernating
10576,64,2,97.25,4,1,2,412,New Customers
10577,712,2,149.70999999999998,2,1,2,212,Hibernating
10578,417,2,436.64,3,1,4,314,Regular
10579,411,3,141.92000000000002,3,2,2,322,Regular
10580,662,1,391.71,2,1,4,214,Can't Lose Them
10582,223,1,19.21,4,1,1,411,New Customers
10583,1,3,520.96,5,2,4,524,Potential Loyalists
10584,96,3,105.41,4,2,2,422,Potential Loyalists
10585,722,2,122.85,2,1,2,212,Hibernating
10587,1,1,64.73,5,1,1,511,New Customers
10588,764,1,33.86,2,1,1,211,Hibernating
10589,869,1,104.7,2,1,2,212,Hibernating
10590,91,3,229.18,4,2,3,423,Potential Loyalists
10591,585,1,18.79,3,1,1,311,Regular
10592,1,3,264.7,5,2,3,523,Potential Loyalists
10593,1,2,298.64,5,1,4,514,New Customers
10596,722,1,46.49,2,1,1,211,Hibernating
10598,439,3,368.69,3,2,4,324,Regular
10599,631,2,142.8,3,1,2,312,Regular
10601,761,1,196.13,2,1,3,213,Hibernating
10602,1,2,472.56,5,1,4,514,New Customers
10603,183,2,98.56,4,1,2,412,New Customers
10606,649,1,116.39,2,1,2,212,Hibernating
10607,510,1,11.81,3,1,1,311,Regular
10608,742,1,84.05,2,1,2,212,Hibernating
10609,1,4,250.43,5,3,3,533,Loyal Customers
10611,490,2,219.91,3,1,3,313,Regular
10612,1,2,89.07,5,1,2,512,New Customers
10614,740,1,22.42,2,1,1,211,Hibernating
10615,573,2,55.010000000000005,3,1,1,311,Regular
10617,500,1,259.59,3,1,3,313,Regular
10618,220,2,245.06,4,1,3,413,New Customers
10621,832,1,342.36,2,1,4,214,Can't Lose Them
10622,712,2,158.67,2,1,3,213,Hibernating
10623,329,2,182.81,4,1,3,413,New Customers
10624,696,1,70.07,2,1,1,211,Hibernating
10626,594,1,40.76,3,1,1,311,Regular
10627,475,1,59.05,3,1,1,311,Regular
10630,419,3,214.67000000000002,3,2,3,323,Regular
10631,678,2,148.09,2,1,2,212,Hibernating
10632,528,2,277.53000000000003,3,1,4,314,Regular
10634,1,4,604.1600000000001,5,3,4,534,Loyal Customers
10635,325,2,260.45000000000005,4,1,3,413,New Customers
10636,1,2,101.43,5,1,2,512,New Customers
10639,783,1,54.96,2,1,1,211,Hibernating
10640,621,3,292.38,3,2,4,324,Regular
10642,320,2,150.02,4,1,2,412,New Customers
10643,1,2,244.64,5,1,3,513,New Customers
10644,723,1,74.49,2,1,1,211,Hibernating
10646,570,1,55.33,3,1,1,311,Regular
10647,1,4,348.65,5,3,4,534,Loyal Customers
10650,539,1,163.46,3,1,3,313,Regular
10651,1,2,110.36,5,1,2,512,New Customers
10653,821,1,207.65,2,1,3,213,Hibernating
10654,663,1,141.18,2,1,2,212,Hibernating
10655,590,3,117.71,3,2,2,322,Regular
10656,879,1,71.65,2,1,1,211,Hibernating
10657,830,1,245.33,2,1,3,213,Hibernating
10658,1,2,315.39,5,1,4,514,New Customers
10659,601,3,551.04,3,2,4,324,Regular
10660,410,1,44.76,3,1,1,311,Regular
10661,452,6,523.02,3,3,4,334,Loyal Customers
10662,1,1,121.2,5,1,2,512,New Customers
10663,383,2,143.0,3,1,2,312,Regular
10664,630,4,666.6,3,3,4,334,Loyal Customers
10665,609,1,171.11,3,1,3,313,Regular
10668,249,3,323.1,4,2,4,424,Potential Loyalists
10669,837,1,84.64,2,1,2,212,Hibernating
10671,1,3,219.04,5,2,3,523,Potential Loyalists
10672,752,1,202.46,2,1,3,213,Hibernating
10673,795,1,65.27,2,1,1,211,Hibernating
10674,625,2,331.07,3,1,4,314,Regular
10675,734,1,100.16,2,1,2,212,Hibernating
10677,501,2,211.73,3,1,3,313,Regular
10678,1,1,12.36,5,1,1,511,New Customers
10679,535,1,29.66,3,1,1,311,Regular
10680,499,1,59.31,3,1,1,311,Regular
10682,525,3,251.75,3,2,3,323,Regular
10683,1,1,244.54,5,1,3,513,New Customers
10685,675,3,309.52,2,2,4,224,Can't Lose Them
10686,1,2,194.35,5,1,3,513,New Customers
10687,308,3,167.0,4,2,3,423,Potential Loyalists
10688,570,1,57.87,3,1,1,311,Regular
10689,1,1,62.69,5,1,1,511,New Customers
10690,309,3,192.29,4,2,3,423,Potential Loyalists
10692,1,1,119.42,5,1,2,512,New Customers
10693,258,1,106.46,4,1,2,412,New Customers
10694,62,1,31.62,5,1,1,511,New Customers
10695,1,1,60.3,5,1,1,511,New Customers
10696,427,2,330.27,3,1,4,314,Regular
10697,734,1,124.23,2,1,2,212,Hibernating
10698,1,1,171.36,5,1,3,513,New Customers
10699,233,2,296.45,4,1,4,414,New Customers
10701,839,1,154.0,2,1,2,212,Hibernating
10703,20,1,219.37,5,1,3,513,New Customers
10704,456,3,418.90999999999997,3,2,4,324,Regular
10705,1,1,32.68,5,1,1,511,New Customers
10706,400,2,308.01,3,1,4,314,Regular
10707,854,1,106.71,2,1,2,212,Hibernating
10708,251,2,229.37,4,1,3,413,New Customers
10712,426,1,89.35,3,1,2,312,Regular
10713,372,3,296.52,4,2,4,424,Potential Loyalists
10714,343,4,342.89,4,3,4,434,Loyal Customers
10715,1,3,239.73,5,2,3,523,Potential Loyalists
10716,164,2,109.13,4,1,2,412,New Customers
10717,234,1,128.67,4,1,2,412,New Customers
10719,1,4,294.18,5,3,4,534,Loyal Customers
10720,1,4,377.25,5,3,4,534,Loyal Customers
10722,595,1,190.85,3,1,3,313,Regular
10723,749,1,53.94,2,1,1,211,Hibernating
10725,440,1,9.48,3,1,1,311,Regular
10727,245,2,121.32,4,1,2,412,New Customers
10729,566,2,134.24,3,1,2,312,Regular
10730,779,1,18.03,2,1,1,211,Hibernating
10731,181,3,438.15999999999997,4,2,4,424,Potential Loyalists
10733,196,3,166.07999999999998,4,2,3,423,Potential Loyalists
10734,718,1,262.7,2,1,3,213,Hibernating
10735,121,3,259.05,4,2,3,423,Potential Loyalists
10736,32,1,139.86,5,1,2,512,New Customers
10737,477,2,302.5,3,1,4,314,Regular
10739,1,2,164.98000000000002,5,1,3,513,New Customers
10740,20,1,167.09,5,1,3,513,New Customers
10741,844,1,187.9,2,1,3,213,Hibernating
10742,637,1,139.88,3,1,2,312,Regular
10743,455,3,383.07,3,2,4,324,Regular
10744,137,3,357.57,4,2,4,424,Potential Loyalists
10746,462,2,184.86,3,1,3,313,Regular
10747,877,1,166.31,2,1,3,213,Hibernating
10748,652,1,98.91,2,1,2,212,Hibernating
10749,839,1,67.87,2,1,1,211,Hibernating
10750,179,2,207.17999999999998,4,1,3,413,New Customers
10751,613,1,107.98,3,1,2,312,Regular
10752,750,2,194.70999999999998,2,1,3,213,Hibernating
10753,749,1,96.81,2,1,2,212,Hibernating
10754,510,1,89.19,3,1,2,312,Regular
10755,265,2,194.32999999999998,4,1,3,413,New Customers
10756,283,2,275.51,4,1,3,413,New Customers
10757,880,1,115.59,2,1,2,212,Hibernating
10758,617,1,137.07,3,1,2,312,Regular
10759,1,3,92.68,5,2,2,522,Potential Loyalists
10760,352,1,15.07,4,1,1,411,New Customers
10761,821,1,177.74,2,1,3,213,Hibernating
10764,285,1,76.6,4,1,1,411,New Customers
10765,865,1,79.21,2,1,1,211,Hibernating
10767,497,2,46.65,3,1,1,311,Regular
10768,1,1,202.84,5,1,3,513,New Customers
10769,200,2,219.69,4,1,3,413,New Customers
10771,820,1,131.29,2,1,2,212,Hibernating
10772,669,2,26.84,2,1,1,211,Hibernating
10773,619,1,108.14,3,1,2,312,Regular
10774,505,1,44.89,3,1,1,311,Regular
10775,628,1,27.34,3,1,1,311,Regular
10778,1,3,262.84,5,2,3,523,Potential Loyalists
10781,687,1,188.38,2,1,3,213,Hibernating
10782,561,2,287.25,3,1,4,314,Regular
10783,11,1,25.67,5,1,1,511,New Customers
10784,681,1,79.93,2,1,1,211,Hibernating
10787,1,2,330.83,5,1,4,514,New Customers
10788,420,2,139.31,3,1,2,312,Regular
10789,447,1,223.17,3,1,3,313,Regular
10790,1,3,286.52000000000004,5,2,4,524,Potential Loyalists
10791,483,2,78.43,3,1,1,311,Regular
10793,529,2,239.12,3,1,3,313,Regular
10794,742,1,123.95,2,1,2,212,Hibernating
10795,678,1,148.23,2,1,2,212,Hibernating
10797,660,1,149.53,2,1,2,212,Hibernating
10798,476,1,159.42,3,1,3,313,Regular
10799,653,1,155.77,2,1,2,212,Hibernating
10800,1,5,398.15,5,3,4,534,Loyal Customers
10804,759,2,127.41,2,1,2,212,Hibernating
10807,812,1,41.18,2,1,1,211,Hibernating
10808,651,2,50.03,2,1,1,211,Hibernating
10809,49,1,245.98,5,1,3,513,New Customers
10810,859,1,84.14,2,1,2,212,Hibernating
10811,1,2,41.21,5,1,1,511,New Customers
10812,408,4,358.40999999999997,3,3,4,334,Loyal Customers
10814,224,1,9.13,4,1,1,411,New Customers
10815,707,1,355.54,2,1,4,214,Can't Lose Them
10816,204,2,218.49,4,1,3,413,New Customers
10817,810,1,157.25,2,1,2,212,Hibernating
10820,440,3,586.32,3,2,4,324,Regular
10821,326,2,131.57,4,1,2,412,New Customers
10823,1,4,712.74,5,3,4,534,Loyal Customers
10824,861,1,460.93,2,1,4,214,Can't Lose Them
10826,730,2,320.40999999999997,2,1,4,214,Can't Lose Them
10827,321,2,76.99000000000001,4,1,1,411,New Customers
10829,182,2,135.06,4,1,2,412,New Customers
10831,630,2,74.78,3,1,1,311,Regular
10832,34,3,385.0,5,2,4,524,Potential Loyalists
10833,541,2,203.82999999999998,3,1,3,313,Regular
10834,731,1,99.21,2,1,2,212,Hibernating
10835,880,1,54.71,2,1,1,211,Hibernating
10836,541,1,27.75,3,1,1,311,Regular
10837,156,2,187.63,4,1,3,413,New Customers
10839,1,2,236.03,5,1,3,513,New Customers
10840,783,1,80.88,2,1,1,211,Hibernating
10841,1,2,106.36,5,1,2,512,New Customers
10842,680,1,296.73,2,1,4,214,Can't Lose Them
10843,607,1,48.26,3,1,1,311,Regular
10845,788,1,92.8,2,1,2,212,Hibernating
10846,554,1,41.12,3,1,1,311,Regular
10847,804,2,416.0,2,1,4,214,Can't Lose Them
10849,646,1,30.22,2,1,1,211,Hibernating
10850,828,1,24.76,2,1,1,211,Hibernating
10853,561,2,249.44,3,1,3,313,Regular
10854,767,1,116.89,2,1,2,212,Hibernating
10855,298,1,72.72,4,1,1,411,New Customers
10857,446,3,144.63,3,2,2,322,Regular
10858,1,3,351.18,5,2,4,524,Potential Loyalists
10859,621,2,177.39000000000001,3,1,3,313,Regular
10860,294,1,195.5,4,1,3,413,New Customers
10861,1,5,426.44,5,3,4,534,Loyal Customers
10862,290,4,407.61,4,3,4,434,Loyal Customers
10863,732,1,67.08,2,1,1,211,Hibernating
10864,453,1,323.03,3,1,4,314,Regular
10865,1,3,329.27,5,2,4,524,Potential Loyalists
10866,11,2,46.87,5,1,1,511,New Customers
10867,333,2,180.60999999999999,4,1,3,413,New Customers
10868,1,1,156.81,5,1,2,512,New Customers
10869,710,1,152.11,2,1,2,212,Hibernating
10870,198,2,228.51,4,1,3,413,New Customers
10871,177,2,119.64999999999999,4,1,2,412,New Customers
10872,1,1,26.99,5,1,1,511,New Customers
10873,1,1,116.62,5,1,2,512,New Customers
10874,142,3,262.09000000000003,4,2,3,423,Potential Loyalists
10876,1,3,327.17,5,2,4,524,Potential Loyalists
10877,1,3,244.9,5,2,3,523,Potential Loyalists
10878,603,1,134.79,3,1,2,312,Regular
10879,372,2,305.58,4,1,4,414,New Customers
10881,374,1,66.81,4,1,1,411,New Customers
10882,421,4,422.29999999999995,3,3,4,334,Loyal Customers
10887,640,1,53.31,3,1,1,311,Regular
10888,1,1,40.96,5,1,1,511,New Customers
10889,1,1,226.2,5,1,3,513,New Customers
10890,1,2,75.8,5,1,1,511,New Customers
10891,801,1,212.6,2,1,3,213,Hibernating
10892,385,4,378.78,3,3,4,334,Loyal Customers
10893,765,1,174.5,2,1,3,213,Hibernating
10894,863,1,99.41,2,1,2,212,Hibernating
10895,415,1,60.29,3,1,1,311,Regular
10896,520,2,164.28,3,1,3,313,Regular
10897,126,5,497.6,4,3,4,434,Loyal Customers
10899,874,1,69.79,2,1,1,211,Hibernating
10900,618,2,97.9,3,1,2,312,Regular
10901,304,2,145.32999999999998,4,1,2,412,New Customers
10902,147,4,629.36,4,3,4,434,Loyal Customers
10903,98,1,159.49,4,1,3,413,New Customers
10905,700,1,179.63,2,1,3,213,Hibernating
10906,262,4,318.98,4,3,4,434,Loyal Customers
10909,79,2,82.28,4,1,1,411,New Customers
10910,322,2,375.36,4,1,4,414,New Customers
10911,1,2,470.69,5,1,4,514,New Customers
10913,342,1,39.65,4,1,1,411,New Customers
10914,423,1,241.36,3,1,3,313,Regular
10915,816,2,273.51,2,1,3,213,Hibernating
10918,1,1,48.17,5,1,1,511,New Customers
10919,846,1,45.02,2,1,1,211,Hibernating
10921,1,1,99.53,5,1,2,512,New Customers
10923,417,3,523.8000000000001,3,2,4,324,Regular
10925,1,3,235.08999999999997,5,2,3,523,Potential Loyalists
10926,88,3,206.45,4,2,3,423,Potential Loyalists
10927,1,2,213.2,5,1,3,513,New Customers
10929,425,2,175.17,3,1,3,313,Regular
10931,847,1,82.65,2,1,1,211,Hibernating
10932,276,1,157.9,4,1,2,412,New Customers
10933,157,2,146.88,4,1,2,412,New Customers
10934,774,1,34.03,2,1,1,211,Hibernating
10935,835,1,90.8,2,1,2,212,Hibernating
10937,1,2,231.43,5,1,3,513,New Customers
10939,587,4,341.78,3,3,4,334,Loyal Customers
10940,807,1,87.1,2,1,2,212,Hibernating
10942,1,3,186.33,5,2,3,523,Potential Loyalists
10943,1,3,208.73000000000002,5,2,3,523,Potential Loyalists
10945,280,2,225.95999999999998,4,1,3,413,New Customers
10946,1,4,328.74,5,3,4,534,Loyal Customers
10947,743,1,171.39,2,1,3,213,Hibernating
10948,792,1,107.99,2,1,2,212,Hibernating
10949,844,2,125.75,2,1,2,212,Hibernating
10950,496,1,45.45,3,1,1,311,Regular
10951,841,1,98.81,2,1,2,212,Hibernating
10952,771,1,157.85,2,1,2,212,Hibernating
10953,1,2,154.19,5,1,2,512,New Customers
10955,1,5,327.28,5,3,4,534,Loyal Customers
10956,867,1,134.44,2,1,2,212,Hibernating
10957,853,1,104.64,2,1,2,212,Hibernating
10958,143,2,258.25,4,1,3,413,New Customers
10960,231,2,71.99000000000001,4,1,1,411,New Customers
10961,519,2,65.2,3,1,1,311,Regular
10963,612,1,61.04,3,1,1,311,Regular
10965,156,1,78.32,4,1,1,411,New Customers
10966,508,3,179.57999999999998,3,2,3,323,Regular
10967,357,2,150.37,4,1,2,412,New Customers
10968,611,1,64.24,3,1,1,311,Regular
10970,200,2,262.06,4,1,3,413,New Customers
10972,843,1,191.17,2,1,3,213,Hibernating
10973,323,1,49.97,4,1,1,411,New Customers
10974,713,2,194.7,2,1,3,213,Hibernating
10975,1,1,138.42,5,1,2,512,New Customers
10976,410,1,114.59,3,1,2,312,Regular
10977,1,1,63.78,5,1,1,511,New Customers
10978,339,1,109.24,4,1,2,412,New Customers
10981,1,2,237.64000000000001,5,1,3,513,New Customers
10982,207,2,74.63,4,1,1,411,New Customers
10983,155,2,140.81,4,1,2,412,New Customers
10984,549,1,84.97,3,1,2,312,Regular
10986,873,1,87.56,2,1,2,212,Hibernating
10987,1,5,520.22,5,3,4,534,Loyal Customers
10988,333,2,217.15,4,1,3,413,New Customers
10989,822,1,47.32,2,1,1,211,Hibernating
10990,1,1,54.29,5,1,1,511,New Customers
10991,615,4,421.13,3,3,4,334,Loyal Customers
10992,445,3,412.9,3,2,4,324,Regular
10994,433,2,74.51,3,1,1,311,Regular
10996,46,1,79.57,5,1,1,511,New Customers
10997,1,2,54.74,5,1,1,511,New Customers
10998,1,3,155.98000000000002,5,2,2,522,Potential Loyalists
10999,876,1,147.37,2,1,2,212,Hibernating
11000,836,1,97.67,2,1,2,212,Hibernating
11001,572,1,37.3,3,1,1,311,Regular
11002,8,4,442.74,5,3,4,534,Loyal Customers
11003,325,5,535.73,4,3,4,434,Loyal Customers
11004,805,1,137.97,2,1,2,212,Hibernating
11005,507,1,31.74,3,1,1,311,Regular
11007,1,2,206.98,5,1,3,513,New Customers
11008,167,1,198.09,4,1,3,413,New Customers
11009,193,1,251.94,4,1,3,413,New Customers
11010,240,1,67.92,4,1,1,411,New Customers
11011,298,1,20.56,4,1,1,411,New Customers
11012,566,2,202.85,3,1,3,313,Regular
11013,542,6,591.83,3,3,4,334,Loyal Customers
11014,1,2,280.37,5,1,4,514,New Customers
11015,744,1,30.76,2,1,1,211,Hibernating
11016,135,1,18.18,4,1,1,411,New Customers
11017,1,2,468.49,5,1,4,514,New Customers
11018,726,1,28.23,2,1,1,211,Hibernating
11019,81,1,131.97,4,1,2,412,New Customers
11020,364,3,175.99,4,2,3,423,Potential Loyalists
11021,399,1,19.02,3,1,1,311,Regular
11022,1,2,423.81,5,1,4,514,New Customers
11023,198,3,226.2,4,2,3,423,Potential Loyalists
11024,48,1,32.56,5,1,1,511,New Customers
11025,634,3,410.52,3,2,4,324,Regular
11027,197,2,125.12,4,1,2,412,New Customers
11029,50,1,178.72,5,1,3,513,New Customers
11030,659,2,373.77,2,1,4,214,Can't Lose Them
11031,571,2,211.60000000000002,3,1,3,313,Regular
11032,368,1,203.31,4,1,3,413,New Customers
11033,1,2,56.36,5,1,1,511,New Customers
11034,1,2,218.46,5,1,3,513,New Customers
11036,534,2,161.42,3,1,3,313,Regular
11037,390,2,237.31,3,1,3,313,Regular
11038,1,1,168.06,5,1,3,513,New Customers
11040,636,1,112.89,3,1,2,312,Regular
11042,467,2,227.05,3,1,3,313,Regular
11043,1,2,202.95,5,1,3,513,New Customers
11045,412,2,96.24,3,1,2,312,Regular
11047,1,3,209.33,5,2,3,523,Potential Loyalists
11048,687,1,42.87,2,1,1,211,Hibernating
11049,1,3,518.47,5,2,4,524,Potential Loyalists
11050,679,2,367.98,2,1,4,214,Can't Lose Them
11054,28,4,332.39,5,3,4,534,Loyal Customers
11055,1,2,225.69,5,1,3,513,New Customers
11056,620,1,111.38,3,1,2,312,Regular
11057,1,1,1.05,5,1,1,511,New Customers
11058,563,3,125.36,3,2,2,322,Regular
11059,93,1,85.74,4,1,2,412,New Customers
11060,549,1,39.49,3,1,1,311,Regular
11063,1,1,55.49,5,1,1,511,New Customers
11064,1,2,423.28,5,1,4,514,New Customers
11065,789,1,85.57,2,1,2,212,Hibernating
11068,39,3,287.48,5,2,4,524,Potential Loyalists
11069,381,2,104.5,3,1,2,312,Regular
11070,393,3,427.68,3,2,4,324,Regular
11071,846,1,304.95,2,1,4,214,Can't Lose Them
11072,267,3,265.14,4,2,3,423,Potential Loyalists
11073,289,3,133.81,4,2,2,422,Potential Loyalists
11074,589,2,49.64,3,1,1,311,Regular
11075,1,3,435.93,5,2,4,524,Potential Loyalists
11077,182,4,291.08,4,3,4,434,Loyal Customers
11078,311,4,335.14,4,3,4,434,Loyal Customers
11079,1,2,160.42000000000002,5,1,3,513,New Customers
11080,97,1,72.12,4,1,1,411,New Customers
11084,609,1,55.86,3,1,1,311,Regular
11085,75,2,182.60000000000002,4,1,3,413,New Customers
11086,839,1,93.61,2,1,2,212,Hibernating
11087,1,1,68.56,5,1,1,511,New Customers
11089,1,2,134.32,5,1,2,512,New Customers
11090,1,1,125.34,5,1,2,512,New Customers
11093,761,2,83.42,2,1,1,211,Hibernating
11094,377,2,108.63,4,1,2,412,New Customers
11095,535,4,431.03999999999996,3,3,4,334,Loyal Customers
11098,801,1,32.37,2,1,1,211,Hibernating
11100,359,3,338.26,4,2,4,424,Potential Loyalists
11101,131,3,289.24,4,2,4,424,Potential Loyalists
11102,852,1,33.72,2,1,1,211,Hibernating
11103,1,3,313.99,5,2,4,524,Potential Loyalists
11105,773,1,65.81,2,1,1,211,Hibernating
11106,16,1,127.96,5,1,2,512,New Customers
11108,1,1,49.75,5,1,1,511,New Customers
